@relation mobile_gt
@attribute srcport numeric
@attribute proto numeric
@attribute dstport numeric
@attribute totalpkts numeric
@attribute totalsize numeric
@attribute minsize numeric
@attribute maxsize numeric
@attribute meansize numeric
@attribute stdsize numeric
@attribute kurtosisSize numeric
@attribute skewnessSize numeric
@attribute standardErrorSize numeric
@attribute miniat numeric
@attribute maxiat numeric
@attribute meaniat numeric
@attribute stdiat numeric
@attribute duration numeric
@attribute behavior {chat,browser,video,search}
@data
45584,6,443,250,141804,40,1400,567.216,626.15583,-1.67887,0.48742,39.60157,0,45.058687,1.03285,5.49993,257.179021,browser
49014,6,80,14,3270,40,1320,233.57143,405.15741,2.42298,2.08046,108.28287,0.000006,0.103061,0.02352,0.03801,0.305793,browser
43332,6,443,6,320,40,80,53.33333,18.85618,-1.2,0.84853,7.698,0.050307,44.938603,9.0633,17.9377,45.316487,browser
43845,6,80,3943,2442156,40,1400,619.36495,639.35299,-1.82281,0.33783,10.18186,0,28.276569,0.0676,0.81536,266.468039,browser
47115,6,443,14,1341,40,557,95.78571,133.71782,7.92603,3.13399,35.73759,0.000033,2.215767,0.22383,0.57836,2.909811,browser
47121,6,443,6,272,40,60,45.33333,7.88811,-0.34041,1.15907,3.22031,0.041815,2.515089,0.58094,0.96838,2.904711,browser
48429,6,80,9,612,40,82,68,19.79899,-1.3125,-0.7955,6.59966,0.054368,120.311871,30.01264,51.81936,240.101106,browser
45244,6,80,102,64664,40,1400,633.96078,664.40066,-1.90309,0.27072,65.78547,0.000001,44.193806,0.44982,4.37468,45.431809,browser
37721,6,443,51,26407,40,1400,517.78431,589.67855,-1.39165,0.6879,82.57151,0.000001,39.853417,1.13545,5.65116,56.7726,browser
47395,6,443,32,2908,40,530,90.875,94.34503,13.6385,3.76612,16.678,0.000006,49.896764,7.8917,16.71228,244.642838,browser
48286,6,443,39,16390,40,1400,420.25641,552.96876,-0.77986,1.05168,88.54587,0.000001,82.856694,3.34115,14.53124,126.963613,browser
46871,6,443,307,226708,40,1400,738.46254,673.69478,-1.98346,-0.04901,38.44979,0,44.132045,0.14827,2.51857,45.369225,browser
46334,6,443,110,60700,40,1400,551.81818,638.37644,-1.66757,0.54338,60.86681,0,32.031458,2.53538,8.38092,276.356616,browser
47047,6,443,24,2784,40,808,116,179.1638,7.51277,2.91946,36.57166,0.000005,44.718932,2.05496,9.09906,47.264158,browser
47119,6,443,14,1341,40,557,95.78571,133.71782,7.92603,3.13399,35.73759,0,2.209397,0.22401,0.5765,2.91219,browser
48802,6,443,29,5244,40,1400,180.82759,300.42017,8.09138,2.92708,55.78663,0.000003,45.068998,1.91418,8.37729,53.596941,browser
47894,6,443,22,3388,40,1282,154,282.10507,9.49109,3.22392,60.145,0.000008,44.582366,2.15937,9.48622,45.346695,browser
47111,6,443,350,239278,40,1400,683.65143,672.28858,-1.97084,0.11619,35.93534,0,1.027892,0.00864,0.05964,3.014071,browser
48770,6,443,21,2736,40,888,130.28571,204.80447,6.92249,2.81862,44.692,0.000004,44.768304,2.267,9.75054,45.340049,browser
49166,6,443,27,6259,40,1320,231.81481,370.16273,3.33117,2.1987,71.23785,0.000001,3.039661,0.1873,0.58251,4.869844,browser
49868,6,80,14336,10514748,40,1400,733.45061,662.79472,-1.97058,-0.01915,5.5356,0,15.124747,0.02035,0.28791,291.717734,browser
49868,6,80,10294,7163352,40,1400,695.87643,656.29277,-1.94861,0.09458,6.46853,0,14.789738,0.0289,0.33515,297.479048,browser
49868,6,80,9846,7471424,40,1400,758.82836,663.37098,-1.96429,-0.09676,6.68539,0,12.260187,0.01453,0.19581,143.024193,browser
38155,6,443,17,4587,40,1320,269.82353,414.57693,2.26563,1.99013,100.54967,0.000002,3.279745,0.27,0.78192,4.319922,browser
38298,6,80,69,40192,40,1400,582.49275,639.57571,-1.76003,0.4219,76.99587,0.000001,45.064687,0.74022,5.42708,50.334833,browser
39240,6,443,1802,872852,40,1400,484.37958,587.23369,-1.23165,0.80143,13.83355,0,27.140011,0.16624,1.30706,299.398815,browser
39240,6,443,1968,972528,40,1400,494.17073,582.65593,-1.25545,0.76112,13.13408,0,40.240022,0.14949,1.51564,294.038682,browser
39240,6,443,888,408908,40,1400,460.48198,555.61955,-1.01085,0.88104,18.64537,0,49.737515,0.23414,2.33602,207.67982,browser
47327,6,443,41,9240,40,1400,225.36585,370.37448,4.79428,2.43541,57.84278,0.000002,45.023692,1.74261,7.837,69.704439,browser
41912,6,443,95,30508,40,1400,321.13684,483.16027,0.70334,1.57522,49.5712,0,45.10509,0.68255,4.81357,64.159674,browser
41727,6,443,222,120152,40,1400,541.22523,624.59507,-1.59601,0.57304,41.92008,0,45.195232,1.28368,6.89539,283.693274,browser
41727,6,443,328,169080,40,1400,515.4878,605.93571,-1.43147,0.67679,33.4572,0,45.134675,0.89675,5.46279,293.237686,browser
41727,6,443,88,40000,40,1400,454.54545,574.5674,-1.01829,0.91014,61.24909,0.000001,49.747172,1.86243,8.14187,162.031199,browser
37558,6,443,40,17955,40,1400,448.875,572.30294,-0.89332,0.96652,90.48904,0.000001,119.610363,3.70292,19.15297,144.413805,browser
41359,6,443,29,9726,40,1400,335.37931,493.6724,0.52934,1.51862,91.67266,0.000002,39.689563,1.86669,7.36898,52.267266,browser
40174,6,80,123,79040,40,1400,642.60163,661.88688,-1.90629,0.24087,59.68033,0,44.104033,0.37311,3.97579,45.51974,browser
43834,6,443,38,20395,40,1400,536.71053,612.42241,-1.48586,0.62844,99.34803,0,42.064806,1.17501,6.81534,43.475306,browser
41035,6,80,1514,1258638,40,1400,831.33289,666.42636,-1.89686,-0.31921,17.12731,0,0.250791,0.00185,0.0153,2.805217,browser
38522,6,80,31,3902,40,1400,125.87097,253.82668,18.34337,4.32495,45.58862,0.000003,209.959237,7.11898,37.66669,213.569252,browser
38312,6,80,105,63368,40,1400,603.50476,659.68398,-1.84535,0.36267,64.37856,0,43.509388,0.438,4.24441,45.551789,browser
38512,6,80,505,345609,40,1400,684.37426,672.26392,-1.97408,0.11752,29.91535,0,209.38286,0.43408,9.31871,218.773953,browser
39305,6,443,25,10061,40,1400,402.44,545.32846,-0.41849,1.20622,109.06569,0.000002,67.344604,2.87373,13.44349,68.969482,browser
44680,6,80,4210,3389443,40,1400,805.09335,672.14703,-1.93737,-0.24642,10.35913,0,117.4442,0.05187,2.05064,218.323304,browser
37577,6,443,23,1532,40,80,66.6087,18.48557,-1.42854,-0.71219,3.85451,0.010767,44.980223,12.29833,19.85205,270.563233,browser
37577,6,443,27,2636,40,576,97.62963,119.91236,9.56446,3.35896,23.07714,0.000021,44.89066,10.99839,18.62957,285.958118,browser
37577,6,443,32,4148,40,576,129.625,131.57834,3.38363,2.06798,23.25998,0.000007,46.479164,6.29054,14.58928,195.006712,browser
45002,6,80,214,199802,40,1400,933.65421,642.20133,-1.56044,-0.65735,43.89998,0,38.998414,0.37223,3.06207,79.285471,browser
44048,6,443,24,8928,40,1400,372,510.36025,0.03478,1.33349,104.17685,0.000004,119.765417,6.63736,24.9526,152.659367,browser
42761,6,443,8,352,40,60,44,7.2111,0.75993,1.60924,2.54951,0.001265,92.98426,17.84343,32.33458,124.904,browser
45789,6,443,148,77596,40,1400,524.2973,602.47218,-1.45168,0.64134,49.52291,0,44.758636,0.52979,4.3244,77.87864,browser
45921,6,443,66,10976,40,984,166.30303,228.5743,3.61977,2.0999,28.13555,0,45.054717,1.0529,5.72885,68.438615,browser
39995,6,443,339,198750,40,1400,586.28319,642.13296,-1.75657,0.43587,34.87587,0,45.118904,0.43159,3.23319,145.878229,browser
40834,6,443,55,20387,40,1400,370.67273,536.35192,-0.22286,1.29942,72.32168,0,4.490424,0.12298,0.60644,6.640735,browser
41570,6,443,65,32477,40,1400,499.64615,594.11106,-1.35466,0.7446,73.69041,0,39.796276,1.10083,5.32131,70.453115,browser
43830,6,443,39,20461,40,1400,524.64103,610.64046,-1.44263,0.65924,97.78073,0,42.641118,1.1595,6.81993,44.061127,browser
39303,6,443,25,8100,40,1400,324,485.55338,1.09047,1.6954,97.11068,0.000001,80.455178,3.41166,16.06498,81.879758,browser
38196,6,80,329,218760,40,1400,664.92401,655.37593,-1.91656,0.17933,36.13204,0,45.019503,0.17064,2.5002,55.970312,browser
37526,6,443,38,17880,40,1400,470.52632,579.31883,-1.0387,0.88538,93.97792,0.000001,35.109303,0.98239,5.68819,36.348364,browser
42823,6,443,34,4369,40,1400,128.5,251.16239,17.31481,4.15749,43.07399,0.000005,209.616446,6.45956,35.9136,213.16557,browser
47393,6,443,450,333216,40,1400,740.48,672.45252,-1.99009,-0.04325,31.69972,0,45.228895,0.10636,2.13202,47.75496,browser
42996,6,443,67,41744,40,1400,623.04478,658.74638,-1.86246,0.3093,80.47868,0,45.034603,0.69454,5.49986,45.839339,browser
38149,6,443,32,7011,40,1320,219.09375,330.5509,5.29619,2.50766,58.4337,0.000002,3.029971,0.15742,0.53351,4.879906,browser
39967,6,443,1586,1152047,40,1400,726.38525,675.23874,-1.99188,-0.01106,16.95531,0,45.084488,0.04725,1.15913,74.889441,browser
41814,6,443,60,18072,40,1400,301.2,467.70934,1.20501,1.7223,60.38102,0.000002,45.110081,1.1727,6.21648,69.189347,browser
40872,6,443,79,41359,40,1400,523.53165,626.88821,-1.53484,0.63567,70.53043,0,0.238744,0.01743,0.04916,1.359381,browser
49536,6,443,34,13740,40,1400,404.11765,560.87939,-0.5495,1.15965,96.19002,0,119.600173,4.52773,20.90821,149.415113,browser
43808,6,443,5,231,40,71,46.2,12.4,1.0625,1.875,5.54545,0.00134,0.235695,0.06151,0.10058,0.24602,browser
41037,6,80,1391,1120758,40,1400,805.72106,663.76527,-1.9491,-0.22224,17.79717,0,0.283714,0.00248,0.01972,3.44029,browser
45019,6,443,28,8539,40,1400,304.96429,468.3739,1.4941,1.79009,88.51435,0.000001,39.693305,1.76832,7.52755,47.744696,browser
40376,6,80,10,1029,40,518,102.9,143.34047,4.84758,2.64133,45.32824,0.010031,2.999601,0.47886,0.90564,4.309777,browser
41776,6,443,72,21372,40,1400,296.83333,446.93832,1.79143,1.85207,52.67219,0,45.109595,0.72211,5.30913,51.270135,browser
49049,6,443,45,12739,40,1320,283.08889,423.14751,1.97937,1.90494,63.07911,0.000001,128.398954,3.85996,19.86615,169.838374,browser
47199,6,443,781,569404,40,1400,729.07042,671.437,-1.99135,-0.00973,24.0259,0,45.14437,0.13212,2.27771,103.054329,browser
40031,6,443,23,8985,40,1400,390.65217,524.46806,-0.28593,1.21874,109.35915,0.000001,77.599563,3.5818,16.15225,78.79969,browser
39945,6,443,172,108559,40,1400,631.15698,663.80931,-1.89667,0.28271,50.61499,0,103.934314,0.62091,7.92388,106.174802,browser
44676,6,80,6174,5070589,40,1400,821.28102,668.44836,-1.91305,-0.2912,8.50716,0,17.358549,0.00858,0.2236,52.97469,browser
40424,6,80,23,2472,40,578,107.47826,137.59198,5.53555,2.64684,28.68991,0.000001,209.708614,9.68614,43.64978,213.094975,browser
42759,6,443,132,78879,40,1400,597.56818,657.62202,-1.82975,0.38114,57.23865,0,121.785163,0.94602,10.59839,123.929091,browser
47468,6,80,3132,2437077,40,1400,778.12165,670.90745,-1.97464,-0.15338,11.98814,0,109.762006,0.04154,1.96163,130.053775,browser
46391,6,443,8,352,40,60,44,7.2111,0.75993,1.60924,2.54951,0.023151,90.729158,17.51346,31.59363,122.594218,browser
41826,6,443,18,1792,40,466,99.55556,130.41226,3.97907,2.44388,30.73846,0.000001,44.745185,2.69175,10.51371,45.759744,browser
38159,6,443,6,280,40,60,46.66667,9.42809,-1.2,0.84853,3.849,0.033133,3.840108,0.87996,1.48337,4.399804,browser
41768,6,443,41,12893,40,1400,314.46341,470.65119,0.89759,1.65498,73.50337,0.000001,0.226963,0.032,0.05985,1.279999,browser
40865,6,443,30,8764,40,1320,292.13333,417.20353,2.03415,1.91392,76.17059,0,89.765971,7.52722,21.55594,218.289346,browser
49055,6,443,43,12280,40,1320,285.5814,431.43014,1.78192,1.86849,65.79248,0,124.079025,3.94068,19.70193,165.508547,browser
41027,6,443,41,14105,40,1400,344.02439,491.61106,0.00183,1.36446,76.77675,0,52.720156,2.364,10.16777,94.560082,browser
42603,6,443,35,8643,40,1400,246.94286,445.57705,2.41698,2.08409,75.31627,0.000002,119.601666,3.84881,20.21452,130.859542,browser
43765,6,80,12,2297,40,1189,191.41667,344.65888,3.71048,2.35698,99.49445,0.000006,0.199088,0.03136,0.06245,0.344922,browser
49371,6,443,56,26564,40,1400,474.35714,594.00125,-1.18539,0.84199,79.37676,0,39.522438,1.81272,7.35198,99.699764,browser
46301,6,443,25,7442,40,1400,297.68,456.52502,1.47144,1.77184,91.305,0.000002,119.68161,5.84743,24.02892,140.338323,browser
46057,6,443,15,4495,40,1400,299.66667,459.60239,1.78139,1.87743,118.66883,0.000003,3.580259,0.3193,0.90919,4.470201,browser
38270,6,80,108,64870,40,1400,600.64815,656.86323,-1.82576,0.37782,63.20669,0,44.068885,0.42766,4.23908,45.759646,browser
37697,6,443,45,19102,40,1400,424.48889,556.23139,-0.84946,1.02437,82.91808,0.000001,39.793783,1.01162,5.92316,44.51113,browser
46389,6,443,21,4779,40,1400,227.57143,404.88512,4.12302,2.41589,88.35318,0.000001,90.584371,6.06519,20.41827,121.303816,browser
49400,6,443,28,6239,40,1400,222.82143,378.58629,4.29968,2.37509,71.54608,0.000002,0.23826,0.05037,0.06487,1.360116,browser
41004,6,443,223,127164,40,1368,570.24215,631.23988,-1.77474,0.43827,42.27095,0,30.491696,1.25127,5.97948,277.782946,browser
41004,6,443,165,96380,40,1368,584.12121,636.53965,-1.81228,0.39783,49.55454,0.000001,32.036019,0.94796,5.27145,155.465093,browser
49176,6,443,7,320,40,60,45.71429,9.03508,-0.78333,1.1068,3.41494,0.000277,4.079797,0.77332,1.48252,4.639913,browser
40938,6,443,40,15186,40,1400,379.65,547.56395,-0.30012,1.26452,86.57746,0.000002,39.796903,1.47935,6.57795,57.694752,browser
49562,6,443,28,6272,40,1400,224,379.62265,4.21306,2.35687,71.74194,0.000003,0.218777,0.0418,0.05674,1.128731,browser
43719,6,80,18,4193,40,1320,232.94444,409.25806,2.95902,2.19659,96.46305,0.000027,0.234374,0.04117,0.08136,0.699895,browser
39999,6,443,23,2854,40,806,124.08696,190.48426,5.84572,2.66825,39.71871,0.000002,0.438912,0.06915,0.10432,1.521269,browser
38489,6,80,10,1032,40,521,103.2,144.20943,4.861,2.64481,45.60303,0.000282,0.325034,0.1143,0.12005,1.028714,browser
43815,6,80,19,4350,40,1320,228.94737,407.83401,2.9003,2.18874,93.56354,0.000004,0.203993,0.03111,0.06149,0.560037,browser
42070,6,443,18,1900,40,466,105.55556,128.51209,3.92894,2.41955,30.29059,0.000008,209.934982,12.54933,49.34784,213.338554,browser
43584,6,80,1092,816990,40,1400,748.15934,671.65057,-1.99267,-0.06225,20.32507,0,118.562559,0.11326,3.58798,123.569603,browser
38252,6,80,104,63376,40,1400,609.38462,660.21955,-1.85693,0.34447,64.73985,0,44.387106,0.44329,4.35133,45.658786,browser
47410,6,80,432,304377,40,1400,704.57639,674.67256,-1.98799,0.05552,32.4602,0,84.22566,0.20242,4.05206,87.244777,browser
38118,6,80,81,16252,40,1400,200.64198,408.46087,3.97177,2.4085,45.38454,0,44.641486,0.85993,5.56653,68.794677,browser
44051,6,80,17,4041,40,1400,237.70588,434.78781,3.41658,2.31676,105.45153,0.000001,57.505404,3.64686,13.90656,58.349767,browser
44664,6,80,1490,1154912,40,1400,775.10872,671.61615,-1.97528,-0.14731,17.39915,0,75.870052,0.05744,1.96605,85.53063,browser
46868,6,443,21,6074,40,1400,289.2381,427.22225,1.89209,1.82235,93.22754,0.000003,40.333114,2.08782,8.77472,41.756312,browser
42021,6,443,172,54616,40,1400,317.53488,470.74999,0.9996,1.64686,35.89435,0,45.080445,0.4931,3.78034,84.320793,browser
41039,6,80,816,618794,40,1400,758.32598,672.44013,-1.98857,-0.09457,23.54011,0,0.246774,0.00211,0.01738,1.716456,browser
44998,6,80,133,93058,40,1400,699.68421,675.61251,-1.98164,0.06777,58.58303,0,0.237868,0.01091,0.04562,1.439927,browser
40968,6,443,40,16069,40,1400,401.725,569.81642,-0.62159,1.15035,90.09589,0.000002,39.803848,1.481,6.46114,57.759072,browser
39621,6,80,1487,1148674,40,1400,772.47747,674.86298,-1.97586,-0.14773,17.50089,0,50.084006,0.03732,1.29894,55.454691,browser
47689,6,80,143,85856,40,1400,600.39161,645.27101,-1.80088,0.38171,53.96027,0,45.028737,0.40334,3.82928,57.273941,browser
41456,6,443,235,152036,40,1368,646.9617,648.0118,-1.94395,0.19787,42.27163,0.000001,32.129576,0.28113,2.87587,65.784391,browser
37821,6,80,12,2159,40,1025,179.91667,309.35591,2.72675,2.16599,89.30336,0.000003,0.289867,0.04911,0.08776,0.540181,browser
37085,6,80,20,2448,40,680,122.4,164.98558,4.82958,2.43311,36.8919,0.000005,44.52657,2.38738,9.93259,45.3602,browser
49512,6,443,23,2929,40,860,127.34783,200.2085,6.2924,2.73308,41.74636,0.000007,0.279329,0.06201,0.08961,1.364233,browser
43796,6,443,51,22736,40,1400,445.80392,560.0543,-1.08028,0.89935,78.42329,0.000001,23.14931,0.50429,3.23587,25.214608,browser
37677,6,443,44,17880,40,1400,406.36364,551.20835,-0.65556,1.12165,83.09778,0,65.849403,2.56744,11.417,110.399735,browser
41025,6,80,3548,2755819,40,1400,776.72463,671.1856,-1.96701,-0.15766,11.2681,0,0.246054,0.00237,0.01431,8.40057,browser
46700,6,443,58,26935,40,1400,464.39655,568.82595,-1.21495,0.82234,74.69051,0,89.359004,2.39491,12.74406,136.510098,browser
46059,6,443,6,272,40,60,45.33333,7.88811,-0.34041,1.15907,3.22031,0.023357,4.240079,0.92593,1.65864,4.629666,browser
40796,6,443,87,46372,40,1400,533.01149,621.85655,-1.58568,0.58831,66.67002,0.000001,29.680118,0.39349,3.18228,33.840091,browser
49875,6,443,13,1505,40,557,115.76923,138.89075,5.56102,2.61343,38.52136,0.000005,0.207808,0.07373,0.08046,0.884788,browser
45850,6,80,12,1524,40,408,127,146.50483,-0.38946,1.27233,42.2923,0.000039,116.710555,10.70545,33.52186,117.759998,browser
44079,6,443,22,8613,40,1400,391.5,530.41894,-0.20302,1.2842,113.0857,0.000002,0.245319,0.05899,0.07871,1.238786,browser
40590,6,443,25,7312,40,1400,292.48,463.85809,1.58995,1.86477,92.77162,0.000003,0.194805,0.05813,0.06687,1.395095,browser
43981,6,443,25,12053,40,1400,482.12,578.72172,-1.1504,0.82942,115.74434,0.000003,0.213605,0.04898,0.06734,1.175505,browser
49717,6,443,21,6133,40,1400,292.04762,442.64986,1.71591,1.84161,96.59412,0.000004,59.724292,5.86724,17.35636,117.344883,browser
44080,6,443,20,6239,40,1400,311.95,452.24468,1.25043,1.6961,101.12498,0.000001,0.255472,0.066,0.07925,1.254072,browser
37239,6,443,24,7306,40,1400,304.41667,472.62396,1.27599,1.76589,96.47396,0.000009,0.198951,0.05464,0.06806,1.256829,browser
44019,6,443,24,8809,40,1400,367.04167,516.8348,0.10039,1.38873,105.49846,0.000002,0.25027,0.05457,0.06955,1.255067,browser
40712,6,443,13,1505,40,557,115.76923,138.89075,5.56102,2.61343,38.52136,0.00006,0.255727,0.06955,0.07429,0.834574,browser
40654,6,443,26,6937,40,1400,266.80769,402.60613,2.58748,1.99626,78.95756,0.00001,0.333008,0.07041,0.07862,1.76024,browser
40708,6,443,13,1505,40,557,115.76923,138.89075,5.56102,2.61343,38.52136,0.000012,0.261571,0.06955,0.07595,0.83462,browser
49821,6,443,11225,9030095,40,1400,804.46281,671.51588,-1.9406,-0.24147,6.33816,0,0.285476,0.00286,0.0165,32.108614,browser
49749,6,443,6271,4700535,40,1400,749.56705,667.10609,-1.97667,-0.06968,8.42416,0,29.860885,0.01837,0.39708,115.209954,browser
45756,6,443,21,6448,40,1400,307.04762,460.79532,1.00603,1.66551,100.55378,0.000002,88.479843,5.98617,19.99618,119.723409,browser
44007,6,443,21,7709,40,1400,367.09524,502.34544,0.10534,1.35955,109.62076,0.000003,0.333916,0.07481,0.09734,1.496224,browser
43919,6,443,24,8609,40,1400,358.70833,517.5733,0.1723,1.43333,105.64921,0.000001,0.259262,0.05463,0.07681,1.256469,browser
42956,6,5224,10,1013,52,316,101.3,95.33525,0.87948,1.72136,30.14765,0.000004,0.430433,0.1276,0.13031,1.148414,browser
40746,6,443,360,191650,40,1400,532.36111,605.16368,-1.49714,0.60575,31.89493,0,30.14981,0.31719,1.80952,113.870925,browser
40568,6,443,22,6497,40,1400,295.31818,440.97881,1.53992,1.77215,94.017,0.000006,0.233616,0.05761,0.07852,1.209892,browser
43989,6,443,24,7797,40,1400,324.875,480.25413,0.75822,1.58121,98.03146,0.000003,0.282283,0.06262,0.08918,1.440334,browser
44009,6,443,22,7745,40,1400,352.04545,495.34611,0.30454,1.43149,105.60815,0.000001,0.334644,0.08265,0.11233,1.735561,browser
39644,6,443,21,7225,40,1400,344.04762,490.18621,0.19233,1.40718,106.9674,0,0.254615,0.06265,0.0775,1.253098,browser
49384,6,443,22,8829,40,1400,401.31818,532.89837,-0.34216,1.20826,113.61431,0.000012,0.318394,0.06011,0.08894,1.262414,browser
44346,6,80,47,25591,40,1400,544.48936,632.59529,-1.60221,0.57796,92.27351,0.000002,59.485979,2.52767,10.70026,116.272629,browser
43923,6,443,22,8981,40,1400,408.22727,532.56335,-0.3991,1.17597,113.54289,0.000001,0.294743,0.06169,0.09248,1.295395,browser
45796,6,443,21,6449,40,1400,307.09524,460.86326,1.00424,1.66511,100.56861,0.000002,87.119737,5.92795,19.70374,118.559059,browser
49871,6,443,97,58699,40,1400,605.14433,656.17638,-1.8347,0.36253,66.62462,0.000001,9.194953,0.11501,0.93311,11.041252,browser
43993,6,443,21,7789,40,1400,370.90476,505.75402,0.005,1.3276,110.36458,0.000002,0.335182,0.08671,0.10012,1.734193,browser
43967,6,443,22,8169,40,1400,371.31818,516.7377,-0.12979,1.31278,110.16885,0.000001,0.20544,0.04802,0.06438,1.008385,browser
37237,6,443,22,7187,40,1400,326.68182,486.56966,0.8466,1.64383,103.737,0.000013,0.233813,0.05952,0.06971,1.249823,browser
43997,6,443,22,7709,40,1400,350.40909,494.00052,0.35207,1.44659,105.32126,0.000003,0.424832,0.07114,0.10127,1.493928,browser
40846,6,443,21,3375,40,1400,160.71429,299.77422,11.7718,3.61066,65.4161,0.000123,11.120017,0.63206,2.40702,12.641129,browser
43873,6,443,22,7777,40,1400,353.5,495.80318,0.27968,1.42405,105.70559,0.000002,0.239557,0.0543,0.07433,1.140268,browser
44063,6,443,22,7953,40,1400,361.5,505.23413,0.04264,1.35531,107.71628,0.000002,0.480303,0.07873,0.11125,1.653368,browser
40652,6,443,13,1448,40,557,111.38462,139.93105,5.63856,2.64957,38.80989,0.000003,0.251117,0.08085,0.08732,0.970215,browser
49831,6,443,7,312,40,60,44.57143,7.53766,0.1955,1.40292,2.84897,0.000006,31.584609,5.37303,11.72281,32.238192,browser
43901,6,443,22,8541,40,1400,388.22727,530.97722,-0.18438,1.29997,113.20472,0.000001,0.247461,0.05579,0.08029,1.171494,browser
40572,6,443,19,6451,40,1400,339.52632,469.77143,0.56377,1.48939,107.77296,0.000006,0.256386,0.07908,0.08527,1.423362,browser
41330,6,8443,24,7410,52,1340,308.75,444.06205,1.19763,1.71778,90.64379,0.000001,19.640929,1.35979,4.36979,31.275201,browser
