@relation mobile_gt
@attribute srcport numeric
@attribute proto numeric
@attribute dstport numeric
@attribute totalpkts numeric
@attribute totalsize numeric
@attribute minsize numeric
@attribute maxsize numeric
@attribute meansize numeric
@attribute stdsize numeric
@attribute kurtosisSize numeric
@attribute skewnessSize numeric
@attribute standardErrorSize numeric
@attribute miniat numeric
@attribute maxiat numeric
@attribute meaniat numeric
@attribute stdiat numeric
@attribute duration numeric
@attribute appName {'WeChat','Weibo','bilibili','iQIYI','手机淘宝','京东','Alipay','携程旅行','马蜂窝旅游','QQMusic','酷狗音乐','拼多多','今日头条','新浪新闻','Tencent news','NetEase News','抖音短视频','Meituan','Ximalaya','NetEase Music'}
@data
42382,6,443,25,7448,40,1400,297.92,470.32329,1.13772,1.69132,94.06466,0.00001,0.959161,0.10229,0.20226,2.454972,Weibo
44685,6,80,11,2514,52,1176,228.54545,377.05277,1.78557,1.95332,113.68569,0.000506,0.849182,0.20967,0.23099,2.096703,Ximalaya
39257,6,443,32,3673,40,698,114.78125,156.5281,5.78019,2.62529,27.67052,0.000004,14.611972,0.58289,2.57884,18.069719,Ximalaya
41994,6,443,16,1536,40,557,96,125.14891,9.3187,3.30768,31.28723,0.000004,179.723424,12.06628,44.80839,180.994178,Weibo
40518,6,80,12,3060,40,1196,255,422.29334,1.50723,1.91459,121.90559,0.000179,4.778775,0.61432,1.34841,6.757478,'NetEase News'
44084,6,80,17,4524,52,1112,266.11765,383.9292,0.39268,1.4932,93.11651,0.000004,1.129763,0.16159,0.26396,2.58545,Ximalaya
43993,6,443,21,7789,40,1400,370.90476,505.75402,0.005,1.3276,110.36458,0.000002,0.335182,0.08671,0.10012,1.734193,京东
47220,6,80,12,2440,52,1112,203.33333,337.60266,2.53644,2.13046,97.45749,0.000004,2.824303,0.37056,0.78549,4.076128,Ximalaya
42520,6,443,25,10767,40,1400,430.68,549.43766,-0.74684,1.01406,109.88753,0.000001,0.219678,0.04666,0.07346,1.119781,Weibo
39519,6,80,20,8354,40,1400,417.7,576.29551,-0.65785,1.11684,128.86359,0,1.580358,0.11778,0.3498,2.237823,Weibo
37546,6,443,33,15259,52,1340,462.39394,526.55973,-1.01345,0.8286,91.66228,0,2.459894,0.14345,0.42892,4.590506,'NetEase News'
40948,6,443,262,168750,40,1400,644.08397,667.97361,-1.92861,0.2384,41.26755,0,0.505195,0.01134,0.04663,2.96001,Ximalaya
39287,6,80,22,8991,40,1400,408.68182,549.25597,-0.58521,1.10372,117.10177,0.000003,0.172493,0.03667,0.05552,0.769987,Weibo
43967,6,443,22,8169,40,1400,371.31818,516.7377,-0.12979,1.31278,110.16885,0.000001,0.20544,0.04802,0.06438,1.008385,京东
39132,6,80,52,21383,40,1400,411.21154,509.46549,-0.60397,1.01985,70.65015,0.000006,4.787519,0.2814,0.81549,14.351648,Ximalaya
37220,6,443,122,70481,52,1340,577.71311,583.2953,-1.66608,0.42449,52.80907,0,4.790274,0.19699,0.69085,23.835923,'NetEase News'
49433,6,80,21,5213,52,991,248.2381,341.17415,0.41941,1.50052,74.4503,0.000003,1.634586,0.16399,0.35773,3.279889,Ximalaya
37237,6,443,22,7187,40,1400,326.68182,486.56966,0.8466,1.64383,103.737,0.000013,0.233813,0.05952,0.06971,1.249823,京东
39363,6,80,1126,795962,40,1400,706.89343,671.66252,-1.98175,0.04774,20.01621,0,4.604512,0.01581,0.1773,17.784406,Weibo
42173,6,443,32,9516,40,1400,297.375,438.49193,1.75205,1.83081,77.51515,0.000001,60.211453,2.97936,10.83059,92.360173,Ximalaya
41289,6,80,7953,6156071,40,1400,774.05646,664.66865,-1.95726,-0.14195,7.45315,0,17.88048,0.01332,0.21486,105.900608,Ximalaya
46561,6,443,25,9673,40,1400,386.92,513.23818,-0.15218,1.23007,102.64764,0.000001,0.313899,0.05874,0.07648,1.409777,Weibo
39675,6,80,156,95854,40,1400,614.44872,631.05525,-1.76672,0.36491,50.52486,0,4.20956,0.10987,0.4362,17.029637,Weibo
46137,6,80,17,4350,52,1042,255.88235,363.28224,0.24615,1.45782,88.10889,0,0.325118,0.11898,0.10365,1.903712,Ximalaya
40223,6,80,15,2139,40,829,142.6,215.74021,4.56809,2.41425,55.70388,0.000035,0.169088,0.05074,0.05982,0.710339,'NetEase News'
49357,6,80,14,2753,52,991,196.64286,298.37623,2.25919,2.02928,79.7444,0.000003,3.619838,0.35886,0.94644,4.665194,Ximalaya
43997,6,443,22,7709,40,1400,350.40909,494.00052,0.35207,1.44659,105.32126,0.000003,0.424832,0.07114,0.10127,1.493928,京东
44446,6,80,17,4981,40,1374,293,452.51857,1.15582,1.68824,109.75187,0.000004,5.121398,0.74219,1.59719,11.8751,Ximalaya
39477,6,80,127,81626,40,1400,642.72441,648.58698,-1.87163,0.24861,57.55279,0,3.734697,0.10579,0.5162,13.329932,Weibo
46111,6,443,32,3661,40,698,114.40625,156.69235,5.76935,2.62302,27.69956,0,14.66557,0.58016,2.58864,17.984955,Ximalaya
39277,6,80,38,19023,40,1400,500.60526,598.45756,-1.39411,0.69555,97.08264,0.000001,0.364878,0.03893,0.07689,1.440344,Weibo
42504,6,443,85,47924,40,1400,563.81176,596.10237,-1.56142,0.47802,64.65638,0,1.141605,0.07988,0.18158,6.70985,Weibo
40019,6,80,16,1684,40,634,105.25,152.91113,6.85269,2.9108,38.22778,0.000006,0.163822,0.04284,0.05915,0.642671,'NetEase News'
40779,6,80,146,82892,40,1400,567.75342,640.12662,-1.69736,0.50697,52.97726,0,0.631191,0.02265,0.06899,3.284281,Ximalaya
37327,6,80,12,4221,52,1400,351.75,522.19251,-0.15195,1.34163,150.74399,0.000036,3.754284,0.43633,1.05183,4.799651,Ximalaya
47780,6,443,28,9288,52,1400,331.71429,458.50844,1.02995,1.62686,86.64995,0.000001,60.337893,3.46145,12.10476,93.459144,Ximalaya
44258,6,80,14,3176,52,1400,226.85714,412.52859,3.25257,2.30895,110.2529,0.000004,3.500544,0.34535,0.91477,4.489604,Ximalaya
43085,6,443,19,3380,40,1224,177.89474,285.85493,7.13622,2.78854,65.57962,0.000031,11.449957,0.6883,2.611,12.389421,手机淘宝
40280,6,80,29,11696,40,1400,403.31034,530.30922,-0.54638,1.08086,98.47595,0.000003,1.884596,0.12301,0.3465,3.44439,Ximalaya
47414,6,80,42,14749,40,1400,351.16667,483.73049,0.12755,1.32928,74.64124,0.000003,4.825194,0.2279,0.75285,9.343781,Ximalaya
41996,6,443,5,232,40,60,46.4,8.2365,-0.81484,0.85217,3.68348,0.033597,10.03391,2.63746,4.27147,10.549828,Weibo
40846,6,443,21,3375,40,1400,160.71429,299.77422,11.7718,3.61066,65.4161,0.000123,11.120017,0.63206,2.40702,12.641129,京东
46470,6,80,123,39260,52,1400,319.18699,369.05613,0.73987,1.26116,33.27667,0.000004,14.755603,0.69944,2.096,85.331353,Ximalaya
39475,6,80,409,280936,40,1400,686.88509,666.5706,-1.95956,0.10954,32.95979,0,2.13446,0.02988,0.16322,12.189927,Weibo
42388,6,443,23,7323,40,1400,318.3913,480.91152,0.7773,1.575,100.27698,0.000008,5.121146,0.31268,1.05518,6.878911,Weibo
39351,6,80,28,16524,40,1400,590.14286,620.79912,-1.62372,0.47238,117.32001,0.000002,0.470241,0.06888,0.12789,1.859819,Weibo
47058,6,80,14,4013,40,1342,286.64286,463.25982,1.24885,1.77438,123.81139,0.000038,6.326835,0.93795,1.99038,12.193338,Ximalaya
39969,6,80,9,2643,40,1384,293.66667,477.30819,0.90774,1.68588,159.10273,0.000108,24.818613,3.19436,8.17382,25.554898,Weibo
46365,6,80,11,2159,52,1009,196.27273,307.51972,2.37537,2.07274,92.72069,0.000035,4.793769,0.57299,1.41061,5.72993,Ximalaya
42233,6,443,6,272,40,60,45.33333,7.88811,-0.34041,1.15907,3.22031,0.054276,0.299565,0.15508,0.09286,0.775421,手机淘宝
39812,6,80,11,2159,52,1009,196.27273,307.51972,2.37537,2.07274,92.72069,0.000004,4.757907,0.56799,1.40136,5.679861,Ximalaya
43873,6,443,22,7777,40,1400,353.5,495.80318,0.27968,1.42405,105.70559,0.000002,0.239557,0.0543,0.07433,1.140268,京东
46099,6,80,12,2367,52,1039,197.25,321.44547,2.23859,2.07385,92.79331,0.000004,1.189925,0.18227,0.32453,2.004954,Ximalaya
44063,6,443,22,7953,40,1400,361.5,505.23413,0.04264,1.35531,107.71628,0.000002,0.480303,0.07873,0.11125,1.653368,京东
39632,6,80,40,21805,40,1400,545.125,635.1324,-1.58955,0.58088,100.42325,0.000002,3.673447,0.12871,0.57938,5.019684,Weibo
46402,6,80,10,1902,52,997,190.2,296.54706,3.21921,2.24764,93.77641,0.002346,0.554999,0.17777,0.147,1.599938,Ximalaya
42811,6,80,12,2635,52,1076,219.58333,364.45838,1.63291,1.9602,105.21007,0.000006,0.959237,0.18185,0.26246,2.00031,Ximalaya
40833,6,80,8,364,40,60,45.5,7.46659,-0.59379,0.94926,2.63984,0.000389,19.045202,2.81289,6.62731,19.690243,Ximalaya
39463,6,80,29,12827,40,1400,442.31034,567.14725,-0.81266,0.99879,105.3166,0.000003,0.444878,0.05427,0.10034,1.519491,Weibo
39098,6,443,1131,814888,40,1400,720.50221,676.90146,-1.99688,0.00609,20.1277,0,1.519933,0.0051,0.05081,5.760238,Weibo
38583,6,443,35,16571,52,1400,473.45714,569.83012,-1.11886,0.84342,96.31887,0.000001,60.184675,3.18043,12.63934,108.134629,Ximalaya
38890,6,443,22,7580,40,1400,344.54545,471.23838,0.79486,1.53013,100.46836,0.000005,2.879842,0.20905,0.60449,4.390118,Weibo
40332,6,443,17,1840,40,557,108.23529,123.1047,8.10484,2.97991,29.85728,0.000046,0.159807,0.07558,0.05483,1.209315,'NetEase News'
44516,6,80,13,2747,40,1374,211.30769,385.00178,4.3131,2.4816,106.78028,0.000027,4.537434,0.86017,1.58162,10.322011,Ximalaya
40652,6,443,13,1448,40,557,111.38462,139.93105,5.63856,2.64957,38.80989,0.000003,0.251117,0.08085,0.08732,0.970215,京东
49341,6,80,12,2668,52,1121,222.33333,373.81465,1.6981,1.97249,107.91099,0.000012,2.714707,0.32862,0.75796,3.614847,Ximalaya
39541,6,80,32,17450,40,1400,545.3125,638.57955,-1.61943,0.55575,112.88598,0.000001,4.573972,0.18531,0.80588,5.744686,Weibo
41982,6,443,30,9553,40,1400,318.43333,453.35436,1.23347,1.68521,82.7708,0.000003,0.830068,0.06723,0.15393,1.949809,Weibo
44202,6,80,12,2396,52,1035,199.66667,325.59697,2.05976,2.04012,93.99175,0.000004,2.159899,0.28363,0.59793,3.119922,Ximalaya
49831,6,443,7,312,40,60,44.57143,7.53766,0.1955,1.40292,2.84897,0.000006,31.584609,5.37303,11.72281,32.238192,京东
43901,6,443,22,8541,40,1400,388.22727,530.97722,-0.18438,1.29997,113.20472,0.000001,0.247461,0.05579,0.08029,1.171494,京东
42524,6,80,17,1736,40,476,102.11765,131.35085,2.78678,2.14142,31.85726,0.000001,1.414677,0.18436,0.33499,2.949827,Ximalaya
42334,6,443,45,23233,40,1400,516.28889,590.87012,-1.3731,0.66337,88.08172,0.000003,0.811224,0.08185,0.16819,3.601241,Weibo
49895,6,443,29,12454,52,1400,429.44828,519.6608,-0.5441,1.057,96.49859,0.000002,4.704957,0.25695,0.86838,7.194524,'NetEase News'
44753,6,80,11,2514,52,1176,228.54545,377.05277,1.78557,1.95332,113.68569,0.000209,0.960362,0.27568,0.30872,2.756807,Ximalaya
45345,6,443,40,11375,40,1400,284.375,421.91621,1.67172,1.82863,66.71081,0.000001,4.738112,0.30418,0.84685,11.863096,'NetEase News'
40086,6,80,12,4215,52,1400,351.25,520.531,-0.18247,1.33241,150.26436,0.000005,0.799987,0.1745,0.22642,1.919512,Ximalaya
48597,6,443,19,2074,40,557,109.15789,118.37019,8.46599,2.96233,27.15598,0.000044,0.149009,0.05779,0.04335,1.040281,'NetEase News'
40572,6,443,19,6451,40,1400,339.52632,469.77143,0.56377,1.48939,107.77296,0.000006,0.256386,0.07908,0.08527,1.423362,京东
44232,6,80,12,2485,52,1112,207.08333,341.89069,2.34634,2.09427,98.69534,0.000002,0.820214,0.15272,0.22297,1.679961,Ximalaya
41330,6,8443,24,7410,52,1340,308.75,444.06205,1.19763,1.71778,90.64379,0.000001,19.640929,1.35979,4.36979,31.275201,京东
37253,6,80,35,19552,52,1400,558.62857,574.32764,-1.61186,0.40918,97.07909,0.000001,4.861381,0.30118,0.87688,10.240211,Ximalaya
45793,6,443,27,6023,40,1400,223.07407,375.7093,4.60591,2.42197,72.30529,0.000003,15.816218,0.66077,3.03211,17.179895,手机淘宝
41261,6,80,29,4386,40,313,151.24138,126.18231,-1.82195,0.36323,23.43147,0.000059,2.864808,0.19807,0.53374,5.545822,Ximalaya
47624,6,80,12,3126,40,952,260.5,363.52545,-0.23248,1.31968,104.94076,0.000035,27.236272,3.02127,7.77347,33.233994,Ximalaya
39725,6,80,307,198233,40,1400,645.7101,652.78037,-1.89285,0.23534,37.25614,0,6.239861,0.09471,0.57261,28.979871,Weibo
43763,6,80,49,28166,52,1400,574.81633,564.31713,-1.641,0.32603,80.61673,0.000002,4.459363,0.24492,0.66994,11.75618,Ximalaya
37791,6,443,35,14558,40,1400,415.94286,565.61637,-0.71697,1.09935,95.60662,0.000002,0.188515,0.04246,0.05956,1.443596,手机淘宝
46381,6,80,53,30586,40,1400,577.09434,644.81635,-1.71728,0.4796,88.57234,0.000001,0.914652,0.0594,0.16958,3.088762,Weibo
47708,6,443,41,13119,40,1400,319.97561,469.03853,0.87132,1.63984,73.25151,0,0.220488,0.02438,0.06167,0.975293,手机淘宝
39595,6,80,14,3939,40,1400,281.35714,468.57956,2.04776,1.99397,125.23315,0.000002,0.17916,0.0681,0.07076,0.885246,Weibo
37637,6,443,23,8822,40,1320,383.56522,495.60782,-0.32431,1.20902,103.34138,0.000002,0.24366,0.04205,0.08183,0.924993,手机淘宝
47636,6,443,54,20202,40,1400,374.11111,496.82848,0.21124,1.34078,67.60979,0.000002,4.401361,0.14322,0.60848,7.5908,'NetEase News'
48485,6,443,20,1972,40,557,98.6,115.81209,9.99214,3.2497,25.89637,0.000075,0.177776,0.05501,0.04887,1.04525,'NetEase News'
45072,6,80,17,4665,40,1333,274.41176,428.01183,1.76917,1.84985,103.80812,0.000004,8.53973,0.93214,2.26845,14.914269,Ximalaya
39309,6,80,112,71935,40,1400,642.27679,645.35173,-1.86466,0.25414,60.98001,0,1.330014,0.03707,0.13857,4.115278,Weibo
40492,6,80,18,5950,40,1196,330.55556,465.07732,-0.10741,1.36824,109.61978,0.000001,4.78977,0.78193,1.38447,13.292759,'NetEase News'
42468,6,80,20,5403,40,1400,270.15,477.82364,1.9734,2.00826,106.84461,0.000003,16.516592,0.93394,3.67374,17.744836,Ximalaya
42830,6,443,199,136529,40,1400,686.07538,671.17588,-1.96793,0.11406,47.5784,0,4.524854,0.03551,0.32256,7.030284,Weibo
44088,6,80,19,5085,52,1400,267.63158,416.64906,1.49079,1.79019,95.58585,0.000004,0.364814,0.09916,0.0983,1.784964,Ximalaya
40481,6,80,18,2409,40,967,133.83333,220.28649,9.1283,3.21331,51.92202,0.000005,0.172111,0.04706,0.05532,0.799941,'NetEase News'
39531,6,80,648,415678,40,1400,641.4784,641.46506,-1.85666,0.25678,25.19913,0,14.549608,0.18428,1.10355,119.228292,Weibo
40603,6,80,16,2019,40,969,126.1875,228.25184,9.44732,3.36475,57.06296,0.000037,0.118841,0.03746,0.04223,0.561912,'NetEase News'
40298,6,443,15,1699,40,557,113.26667,129.75437,6.83437,2.79409,33.50243,0,0.141619,0.06857,0.05212,0.959994,'NetEase News'
40616,6,443,13,1505,40,557,115.76923,138.89075,5.56102,2.61343,38.52136,0.000351,0.186663,0.07337,0.05901,0.880466,京东
41990,6,443,66,36480,40,1400,552.72727,611.50127,-1.59384,0.52185,75.2706,0.000001,1.420213,0.09044,0.2494,5.878775,Weibo
45085,6,443,20,3474,40,1241,173.7,276.83553,8.8871,3.13315,61.90231,0.000005,4.749721,0.31731,1.04871,6.02891,'NetEase News'
47118,6,80,14,4015,40,1342,286.78571,463.39434,1.24284,1.77273,123.84735,0.000004,7.845586,1.06084,2.3247,13.790866,Ximalaya
39447,6,80,31,14121,40,1400,455.51613,566.09978,-0.95649,0.91619,101.67452,0.000003,2.404971,0.12199,0.43149,3.659675,Weibo
39904,6,80,14,3187,52,1400,227.64286,412.1951,3.25459,2.30949,110.16377,0.000003,0.720109,0.12927,0.18823,1.68055,Ximalaya
48451,6,443,19,1920,40,557,101.05263,118.31335,9.32481,3.15499,27.14295,0.000037,0.129787,0.04884,0.04566,0.879162,'NetEase News'
49679,6,80,17,5632,40,1380,331.29412,517.08911,-0.02696,1.3931,125.41253,0.000003,0.20606,0.03839,0.0719,0.614201,手机淘宝
39388,6,80,78,50226,40,1400,643.92308,666.68321,-1.91263,0.24604,75.48701,0,4.794625,0.07909,0.54351,6.089992,Weibo
39121,6,443,32,3326,40,698,103.9375,148.94251,8.28705,3.10145,26.32956,0.000002,14.81713,0.58811,2.60919,18.231447,Ximalaya
44348,6,443,18,3578,52,1400,198.77778,322.20465,8.49846,3.08213,75.94437,0.000011,88.887529,5.59037,20.8521,95.036206,'NetEase News'
39661,6,80,480,338250,40,1400,704.6875,673.63778,-1.98522,0.04937,30.74722,0,5.439904,0.02238,0.25889,10.718884,Weibo
46994,6,443,103,40831,40,1400,396.41748,469.25108,-0.13567,1.09634,46.23668,0.000001,10.001302,0.28707,1.32311,29.280666,'NetEase News'
39569,6,80,33,16665,40,1400,505,610.18214,-1.35386,0.73194,106.21908,0.000002,0.319855,0.04983,0.08605,1.59461,Weibo
40648,6,443,26,7899,40,1400,303.80769,473.47106,1.00732,1.68489,92.85532,0.000003,0.225396,0.05926,0.0754,1.481505,京东
40130,6,80,29,14592,40,1400,503.17241,574.88764,-1.36218,0.65964,106.75395,0.000002,4.825548,0.25972,0.8911,7.272273,Ximalaya
48921,6,80,1192,778193,40,1400,652.84648,664.65971,-1.92946,0.21448,19.25135,0,59.990115,0.0869,2.00374,103.499956,Ximalaya
49344,6,80,17,4679,52,1333,275.23529,427.92475,1.7753,1.85169,103.787,0.000008,2.720734,0.31023,0.66163,4.963694,Ximalaya
48059,6,443,13,1377,40,557,105.92308,139.21564,6.2314,2.79128,38.61147,0.000275,0.166583,0.06049,0.05366,0.725877,'NetEase News'
37378,6,443,36,16161,52,1400,448.91667,543.04345,-0.68846,1.01151,90.50724,0.000001,4.789126,0.19887,0.7941,6.960466,'NetEase News'
42488,6,443,27,11194,40,1400,414.59259,556.10213,-0.60626,1.10745,107.0219,0.000002,0.638972,0.08271,0.14007,2.150395,Weibo
47186,6,443,62,23198,40,1400,374.16129,497.73575,0.09974,1.29393,63.2125,0.000001,3.536176,0.12179,0.49927,7.429069,'NetEase News'
42398,6,443,37,18081,40,1400,488.67568,588.80443,-1.20669,0.78068,96.79885,0.000003,15.280137,0.46653,2.50484,16.794961,Weibo
39741,6,80,146,90486,40,1400,619.76712,650.26037,-1.84132,0.31802,53.81593,0,4.885219,0.10035,0.57007,14.550064,Weibo
39497,6,80,24,10288,40,1400,428.66667,574.07575,-0.72877,1.06565,117.18272,0.000001,2.638657,0.15195,0.53627,3.494755,Weibo
44431,6,80,10,2857,52,1308,285.7,465.37427,0.77338,1.70138,147.16427,0.013954,0.701372,0.1867,0.18892,1.680277,Ximalaya
49491,6,80,12,2147,52,963,178.91667,284.15532,2.87014,2.19396,82.02857,0.000005,0.354866,0.11724,0.11854,1.289601,Ximalaya
43969,6,443,23,8185,40,1400,355.86957,510.51085,0.04739,1.37943,106.44887,0.000003,0.509981,0.08024,0.12537,1.765346,京东
47507,6,443,23,7615,40,1400,331.08696,465.21598,1.00144,1.59607,97.00424,0.00001,1.339742,0.12477,0.27645,2.74498,Weibo
42158,6,443,9,392,40,60,43.55556,6.91393,1.3396,1.79061,2.30464,0.03343,270.318241,35.51101,88.80354,284.08811,Weibo
49460,6,80,14,3196,52,1400,228.28571,375.35058,4.51789,2.41749,100.31666,0.000046,2.454928,0.27692,0.63624,3.599937,Ximalaya
49879,6,443,95,53747,40,1400,565.75789,576.93066,-1.46522,0.53381,59.19184,0,4.809644,0.1911,0.77264,17.963744,'NetEase News'
44005,6,443,25,7873,40,1400,314.92,473.03504,0.96522,1.64575,94.60701,0.000003,0.262662,0.06234,0.07929,1.496091,京东
44522,6,80,36,14176,52,1374,393.77778,503.57351,-0.48137,1.08201,83.92892,0.000006,2.294271,0.26757,0.50964,9.364879,Ximalaya
38749,6,80,12,2694,52,1400,224.5,392.79246,4.47721,2.50769,113.38942,0.000049,4.744365,0.51639,1.34069,5.680326,Ximalaya
48161,6,443,13,1377,40,557,105.92308,139.21564,6.2314,2.79128,38.61147,0.000019,0.14972,0.06667,0.04881,0.800056,'NetEase News'
40336,6,443,489,331322,40,1400,677.5501,669.81193,-1.96288,0.13174,30.28994,0,2.564692,0.01804,0.14786,8.804559,'NetEase News'
48049,6,443,19,1920,40,557,101.05263,118.31335,9.32481,3.15499,27.14295,0.000038,0.168984,0.06138,0.05275,1.104776,'NetEase News'
42418,6,80,23,9229,40,1400,401.26087,582.76419,-0.7226,1.12608,121.51473,0.000003,0.805036,0.09592,0.16906,2.110179,Ximalaya
39065,6,443,21,5823,40,1400,277.28571,436.29349,2.24345,2.0108,95.20705,0.000001,0.245941,0.06284,0.07704,1.256875,京东
39697,6,80,251,152534,40,1400,607.70518,633.52921,-1.77188,0.3687,39.98801,0,6.369348,0.14688,0.68214,36.719477,Weibo
44405,6,80,25,12660,52,1400,506.4,570.24577,-1.36656,0.65135,114.04915,0.000002,0.55556,0.11003,0.13019,2.640679,Ximalaya
47128,6,80,22,6661,52,1251,302.77273,415.52398,-0.08987,1.29538,88.59001,0.000005,1.010359,0.15236,0.23186,3.199618,Ximalaya
40468,6,80,24,10398,40,1400,433.25,587.9991,-1.02117,0.96392,120.02481,0.000002,1.589684,0.10739,0.32354,2.46999,Ximalaya
37098,6,443,61,32871,52,1400,538.86885,605.56868,-1.47033,0.62378,77.53512,0,4.607183,0.192,0.68998,11.519789,'NetEase News'
49287,6,80,19,5043,52,1094,265.42105,375.12529,0.23759,1.45843,86.05964,0.000004,3.199815,0.42222,0.93304,7.599951,Ximalaya
40072,6,80,12,4197,52,1400,349.75,518.55185,-0.15282,1.34068,149.69303,0.000008,2.719668,0.32782,0.76223,3.605997,Ximalaya
39283,6,80,18,6997,40,1400,388.72222,554.77201,-0.29595,1.25601,130.76102,0,0.167501,0.04529,0.06304,0.76995,Weibo
42852,6,443,20,5379,40,1400,268.95,410.96259,3.17886,2.17397,91.89403,0.000001,0.320871,0.07993,0.1087,1.518634,手机淘宝
42055,6,80,20,3207,40,954,160.35,251.77098,3.54699,2.27953,56.2977,0.000018,0.195846,0.07867,0.05411,1.494731,Ximalaya
39445,6,80,37,19074,40,1400,515.51351,620.3152,-1.42326,0.70347,101.97919,0.000002,2.275231,0.10166,0.37577,3.659801,Weibo
40000,6,80,38,15102,40,1400,397.42105,562.55707,-0.45169,1.22298,91.25881,0.000002,2.540008,0.11084,0.41009,4.100958,Ximalaya
39333,6,80,14,4479,40,1400,319.92857,487.42186,0.33166,1.48944,130.26897,0.000007,0.610464,0.10537,0.16418,1.369855,Weibo
40675,6,80,16,1756,40,706,109.75,168.65442,7.62016,3.04266,42.1636,0.000004,0.153296,0.04266,0.05032,0.639953,'NetEase News'
37536,6,443,49,20991,52,1400,428.38776,528.41518,-0.47203,1.09993,75.48788,0,2.71971,0.12541,0.39055,6.01975,'NetEase News'
39423,6,80,47,24655,40,1400,524.57447,612.74328,-1.42444,0.67425,89.37779,0,5.010383,0.1425,0.72972,6.555048,Weibo
47340,6,80,46,17024,52,1400,370.08696,493.11727,-0.1346,1.22726,72.70618,0.000005,3.974736,0.23091,0.63785,10.390761,Ximalaya
39876,6,80,12,2452,52,1112,204.33333,337.17042,2.53851,2.13076,97.33271,0.000005,0.484979,0.14368,0.13034,1.580511,Ximalaya
39527,6,80,466,301156,40,1400,646.25751,649.84651,-1.88235,0.24592,30.10356,0,6.320058,0.08822,0.50448,41.024468,Weibo
37094,6,443,19,3808,52,1400,200.42105,325.4801,7.49412,2.89867,74.67026,0.000003,1.435036,0.1472,0.32326,2.64965,'NetEase News'
44765,6,80,13,2892,52,1400,222.46154,379.44283,4.92921,2.56089,105.23851,0.000002,3.390016,0.36008,0.91746,4.320965,Ximalaya
46386,6,80,11,1548,40,548,140.72727,187.39025,1.1009,1.81411,56.50029,0.001475,43.761224,6.0094,13.31455,60.09395,Ximalaya
45591,6,80,13,4560,52,1400,350.76923,513.17101,0.21692,1.45645,142.32803,0.000002,4.75815,0.47248,1.29683,5.669752,Ximalaya
40823,6,80,29,4382,40,313,151.10345,126.01542,-1.82223,0.36308,23.40048,0.000737,16.275144,0.64164,3.00918,17.965831,Ximalaya
42243,6,443,101,41904,40,1400,414.89109,560.9971,-0.74266,1.05635,55.8213,0.000001,45.120241,2.78731,10.62923,278.730814,手机淘宝
42243,6,443,707,427904,40,1400,605.23904,642.77333,-1.81168,0.34843,24.17398,0,45.051345,0.22937,2.27931,161.933883,手机淘宝
49677,6,80,23,7520,40,1380,326.95652,523.51749,0.01817,1.43151,109.16094,0.000003,0.218719,0.02865,0.06794,0.630235,手机淘宝
48355,6,443,17,2119,40,557,124.64706,147.49315,3.28344,2.19624,35.77234,0.000044,0.170448,0.06259,0.04899,1.001364,'NetEase News'
49243,6,80,13,3424,52,997,263.38462,346.38519,0.47646,1.45397,96.06997,0.000108,2.586028,0.38612,0.67706,4.633469,Ximalaya
49691,6,443,757,534827,40,1400,706.50859,675.98352,-1.99352,0.04849,24.56904,0,0.289061,0.01618,0.04503,12.230207,京东
47234,6,443,262,104700,40,1400,399.61832,479.1128,-0.15029,1.12195,29.59969,0.000001,8.010066,0.2397,0.86052,62.561339,'NetEase News'
39239,6,80,24,10608,40,1400,442,580.30086,-0.90481,0.97475,118.45342,0.000003,0.966127,0.08216,0.19857,1.889678,Weibo
39032,6,80,134,60717,52,1400,453.11194,523.30103,-0.9599,0.83048,45.20632,0.000002,4.715255,0.19248,0.52511,25.600388,Ximalaya
