@relation flows-weka.filters.unsupervised.attribute.Remove-R5-15-weka.filters.unsupervised.attribute.Remove-R1

@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 26 numeric
@attribute 27 numeric
@attribute 28 numeric
@attribute 29 numeric
@attribute 30 numeric
@attribute 31 numeric
@attribute 32 numeric
@attribute 33 numeric
@attribute 34 numeric
@attribute 35 numeric
@attribute 36 numeric
@attribute app {BG,FG}

@data
443,54728,6,8,5521,52,1500,690.125,637.03639,0.000001,0.215895,0.07658,0.09439,0.536079,14,1486,40,366,106.14286,115.46976,0.000259,0.21307,0.06797,0.06778,0.883665,BG
80,35619,6,4,506,40,366,126.5,138.51624,0.001142,5.00023,1.73463,2.31059,5.203894,5,425,40,245,85,80.37413,0.100889,4.969582,1.34478,2.09323,5.379123,BG
443,39720,6,8,3553,40,1492,444.125,609.43548,0.000003,59.689593,8.58613,20.86309,60.102938,10,750,40,220,75,60.59208,0.000036,59.748468,6.71878,18.74892,60.468982,BG
443,49376,6,12,3517,40,1480,293.08333,471.2486,0.000014,0.565999,0.17905,0.17714,1.969536,15,3982,40,1400,265.46667,375.91114,0.000285,0.608094,0.14107,0.14385,1.974952,BG
443,49326,6,23,12090,40,1492,525.65217,646.94423,0.000002,19.648222,2.15313,4.40545,47.368919,17,3072,40,1400,180.70588,330.24301,0.000002,2.44022,0.54288,0.73373,8.686093,BG
443,34896,6,12,7928,52,1500,660.66667,656.4134,0.000002,60.391253,6.14532,17.21033,67.598508,15,2064,52,937,137.6,222.20225,0.00025,60.417347,4.86497,15.46426,68.10959,BG
8080,47621,6,7,540,52,220,77.14286,58.38647,0.000004,59.410667,16.77569,24.24823,100.654165,8,1306,52,500,163.25,188.1806,0.000037,59.338889,14.37918,23.14605,100.654295,BG
80,38347,6,8,463,40,171,57.875,42.93727,0.002878,5.272024,1.94713,1.70784,13.629903,5,401,40,221,80.2,70.82485,0.000213,2.649109,0.8818,1.03596,3.527186,BG
80,40693,6,201,296413,40,1500,1474.69154,183.22866,0,57.390306,0.29602,4.04742,59.203463,132,8801,40,349,66.67424,29.15073,0,57.420589,0.45235,4.99663,59.257821,BG
443,35613,6,17,9586,40,1492,563.88235,629.56174,0.000001,30.000213,2.59029,7.20404,41.444616,11,1798,40,781,163.45455,232.14312,0.000624,0.461911,0.13062,0.11999,1.306199,BG
443,48610,6,19,10275,40,1492,540.78947,599.08532,0.000004,3.835962,0.62277,0.98768,11.209822,14,1911,40,925,136.5,226.99457,0.00021,1.940385,0.27247,0.50681,3.54216,BG
443,49953,6,26,11231,40,1500,431.96154,594.32473,0.000003,6.816932,0.40503,1.34988,10.12587,21,2009,40,733,95.66667,151.36406,0.000273,6.623107,0.37223,1.43523,7.44467,BG
80,58556,6,206,277003,40,1380,1344.67476,202.68268,0,0.800906,0.01388,0.08685,2.845449,157,8781,40,409,55.92994,30.89001,0,1.343644,0.01332,0.11125,2.078498,BG
80,40699,6,656,970167,40,1500,1478.91311,143.44738,0,3.775506,0.18585,0.69034,121.733839,443,29580,40,375,66.77201,27.46514,0,0.156629,0.00346,0.01299,1.528947,BG
80,40117,6,296,432494,40,1500,1461.12838,233.30292,0,111.612729,0.4079,6.48579,120.331689,225,11141,40,333,49.51556,20.52166,0.000013,111.724174,0.53774,7.44613,120.453528,BG
8000,3027,17,2,186,93,93,93,0,23.325851,23.325851,23.32585,0,23.325851,4,304,63,89,76,13,3.553517,23.319172,12.29226,8.22991,36.876777,BG
443,52471,6,28,17242,40,1492,615.78571,694.50637,0,3.656048,0.35231,0.75166,9.512452,22,3798,40,1400,172.63636,305.59488,0.0003,0.552761,0.10475,0.13565,2.199716,BG
80,58523,6,440,647977,40,1500,1472.675,191.20351,0,0.371031,0.00617,0.03094,2.709779,329,23448,40,632,71.27052,32.65966,0.000001,0.510048,0.00826,0.03979,2.710006,BG
8080,46591,6,64,33187,40,1390,518.54688,537.58519,0.000004,11.923195,1.30514,2.75252,82.224,76,17594,40,1340,231.5,328.69533,0.000064,11.79614,1.09905,2.50409,82.429103,BG
8080,46591,6,4,1896,40,1360,474,522.95698,0.013635,42.800108,14.35023,20.11731,43.050699,5,512,40,268,102.4,88.96201,0.10761,42.795621,10.78143,18.4834,43.125702,BG
8080,46591,6,2,192,40,152,96,56,0.013034,0.013034,0.01303,0,0.013034,2,164,40,124,82,42,0.201318,0.201318,0.20132,0,0.201318,BG
8080,46591,6,2,304,152,152,152,0,0.476895,0.476895,0.4769,0,0.476895,4,256,40,124,64,34.98571,0.301207,153.42648,51.4437,72.11282,154.331088,BG
80,40160,6,10,678,40,298,67.8,76.96467,0.000455,64.994136,7.60641,20.29568,68.457673,6,2362,40,1400,393.66667,482.72306,0.000426,0.145648,0.07819,0.05905,0.390943,BG
443,49369,6,9,5434,40,1500,603.77778,648.59828,0.000003,5.508757,0.81354,1.77961,6.508324,13,1344,40,365,103.38462,104.84313,0.001288,5.397747,0.5424,1.46665,6.508819,BG
80,55571,6,8,2007,40,387,250.875,158.55948,0.009929,4.999444,0.86169,1.69057,6.031807,12,1687,40,240,140.58333,97.39564,0.000103,7.747956,1.28808,2.50205,14.168886,BG
80,35315,6,148,217023,40,1500,1466.37162,210.56097,0,10.4,0.19339,0.96924,28.427782,95,5089,40,281,53.56842,34.14139,0.000003,0.531068,0.08807,0.10576,8.278474,BG
443,58783,6,5,219,40,52,43.8,4.91528,0.000061,0.208336,0.08028,0.08705,0.321115,5,340,40,160,68,46.64762,0.006643,0.109607,0.08032,0.04271,0.321273,BG
443,58235,6,11,5482,40,1500,498.36364,621.45698,0.000003,0.841852,0.15864,0.24362,1.586425,13,1287,40,317,99,97.01467,0.000424,0.683367,0.13221,0.18651,1.586501,BG
443,50410,6,16,10172,40,1500,635.75,655.2996,0.000005,119.998374,8.21646,29.87716,123.246974,11,1464,40,590,133.09091,160.41336,0.000573,0.216458,0.08933,0.06549,0.893272,BG
8080,45102,6,17,1259,52,182,74.05882,34.27994,0.000253,25.662867,4.31376,6.66554,69.020109,10,1175,52,264,117.5,83.37176,0.100643,9.732891,1.96512,3.14338,17.686052,BG
80,40146,6,12,7383,40,1500,615.25,681.23835,0.000004,106.084706,9.84795,30.43401,108.32742,8,616,40,272,77,74.12827,0.022444,105.550042,15.3326,36.8315,107.328207,BG
443,48609,6,18,6620,40,1492,367.77778,522.54915,0.000006,4.824003,0.66774,1.19818,11.351552,13,1827,40,925,140.53846,235.28236,0.000458,0.72932,0.14194,0.1918,1.7033,BG
443,54289,6,8,879,40,397,109.875,117.88918,0.000008,4.999528,0.77813,1.72561,5.446918,9,1899,40,1053,211,325.96012,0.000099,4.852604,0.69205,1.57425,5.536388,BG
443,56775,6,11,1202,40,336,109.27273,83.36676,0.000248,209.998933,22.97822,62.40993,229.782202,5,582,40,402,116.4,143.00993,0.000509,0.212284,0.10504,0.07489,0.420166,BG
443,57793,6,4,172,40,52,43,5.19615,0.999865,10.087976,4.36256,4.06901,13.087692,3,140,40,60,46.66667,9.42809,0.058498,10.030362,5.04443,4.98593,10.08886,BG
8080,50906,6,13,852,52,220,65.53846,44.63978,0.001478,23.616044,5.60947,7.96582,67.313585,6,1320,52,644,220,240.71006,0.001562,19.691777,4.02165,7.83533,20.10824,BG
80,58587,6,252,370792,40,1500,1471.39683,191.87941,0,0.608417,0.01272,0.06012,3.191509,209,13062,40,1054,62.49761,69.36749,0.000001,0.780228,0.01018,0.06018,2.118184,BG
443,57304,6,13,5942,40,1500,457.07692,573.5425,0.000006,119.99898,11.08669,33.00313,133.040336,15,2896,40,1021,193.06667,328.25406,0.000016,120.187095,9.52619,30.84425,133.366665,BG
443,57534,6,30,2550,40,493,85,80.20973,0.000007,120.003265,4.34375,21.85805,125.968845,9,2633,40,1400,292.55556,416.17414,0.004643,0.728513,0.18361,0.21196,1.46887,BG
8000,3027,17,2,186,93,93,93,0,31.109936,31.109936,31.10994,0,31.109936,5,445,89,89,89,0,1.329643,12.437601,8.1097,4.14084,32.438811,BG
443,55328,6,45,27181,40,1480,604.02222,612.58231,0.000001,64.644584,2.51564,10.8766,110.687979,43,15597,40,1400,362.72093,540.08821,0.000045,35.751992,1.00149,5.43488,42.062527,BG
443,35551,6,12,5815,40,1500,484.58333,612.00129,0.000004,3.160008,0.54933,0.87328,6.042609,13,1311,40,317,100.84615,95.98305,0.00047,3.079602,0.36165,0.8344,4.339824,BG
443,34789,6,14,5203,40,1500,371.64286,525.38334,0.000004,5.906381,0.6918,1.54049,8.99341,12,1152,40,285,96,85.31803,0.000436,5.818485,0.62993,1.64453,6.929251,BG
80,58578,6,298,442568,40,1500,1485.12752,145.37714,0,0.802022,0.00812,0.06089,2.411881,234,15750,40,1054,67.30769,65.80169,0.000001,1.391954,0.01035,0.09546,2.411993,BG
80,55771,6,5,902,40,384,180.4,163.96292,0.001074,4.998912,1.95346,2.03911,7.813828,7,695,40,238,99.28571,87.67589,0.091888,5.216148,1.37003,1.91009,8.220203,BG
443,49330,6,9,1106,40,621,122.88889,181.70516,0.000179,0.898374,0.20553,0.27606,1.644257,10,2420,40,1400,242,408.00931,0.000271,0.692473,0.18269,0.19636,1.644237,BG
443,49304,6,37,32034,40,1492,865.78378,705.54388,0.000001,5.336291,0.36661,0.98477,13.198001,29,3276,40,1400,112.96552,256.86659,0.000125,1.003995,0.09008,0.22401,2.522215,BG
443,40554,6,18,4851,40,1500,269.5,439.46144,0.000004,120.002518,10.39657,30.18574,176.74175,17,4538,40,1400,266.94118,427.60709,0.000257,119.979081,11.04637,30.9773,176.741951,BG
443,52276,6,16,1847,40,493,115.4375,132.45611,0.000004,119.999585,11.32112,31.43076,169.816853,17,4834,40,1400,284.35294,434.06979,0.000013,120.245199,10.63191,30.60626,170.110567,BG
80,46034,6,4,438,40,298,109.5,109.13638,0.000426,64.999306,21.73058,30.59571,65.191738,5,1041,40,861,208.2,326.4919,0.090536,64.953274,16.33644,28.06898,65.345753,BG
80,54536,6,3,484,40,392,161.33333,163.17952,0.211446,0.320798,0.26612,0.05468,0.532244,4,919,40,779,229.75,317.21473,0.10993,0.215831,0.17744,0.04789,0.532325,BG
80,58529,6,133,192641,40,1500,1448.42857,262.35671,0,0.802084,0.03388,0.13218,4.472652,98,7234,40,1054,73.81633,100.10529,0.000001,2.901442,0.04611,0.29766,4.472673,BG
80,51078,6,16,922,40,171,57.625,43.12174,0.000385,6.84796,1.10026,1.81434,16.503883,14,11625,40,1400,830.35714,622.20181,0.000274,1.915679,0.24898,0.51635,3.236724,BG
443,48105,6,40,12185,40,1500,304.625,510.21847,0.000045,29.717787,1.00767,4.65969,39.299147,18,1549,40,317,86.05556,76.24411,0.000575,1.065638,0.23974,0.23948,4.075632,BG
12345,3027,17,17,4112,57,1468,241.88235,448.73808,0.000004,28.047508,3.47851,8.9176,55.656099,18,1672,41,248,92.88889,58.78481,0.000245,17.963423,1.73985,4.69195,29.57744,BG
8080,47746,6,13,852,52,220,65.53846,44.63978,0.000718,23.61633,4.06148,6.75471,48.737731,6,2075,52,1380,345.83333,487.8437,0.000647,1.107827,0.30302,0.40742,1.51512,BG
443,36518,6,21,5441,40,1500,259.09524,419.00857,0.000011,119.946899,6.22436,26.09652,124.487281,21,6574,40,1400,313.04762,463.79516,0.000054,120.118736,6.24275,26.13053,124.855099,BG
10555,56407,6,17,909,40,132,53.47059,20.20518,0.140357,57.5757,5.14172,13.75071,82.26748,8,637,40,227,79.625,58.00418,0.000199,1.051596,0.35628,0.38083,2.493967,BG
443,34680,6,36,9959,40,1492,276.63889,418.40724,0.000004,25.368874,1.19164,4.28704,41.707477,36,15128,40,1400,420.22222,548.4151,0.000017,25.237987,0.92184,4.20267,32.264519,BG
443,33731,6,19,22246,52,1500,1170.84211,533.67645,0,0.285471,0.04896,0.07969,0.881205,24,2142,40,525,89.25,117.36064,0.000607,0.149343,0.04467,0.05761,1.02745,BG
80,35048,6,24,17464,40,1492,727.66667,627.21964,0.000002,6.639613,0.98767,1.52043,22.71651,26,3550,40,314,136.53846,127.28956,0.000482,2.49993,0.39407,0.65509,9.851828,BG
443,55906,6,2369,3495622,40,1500,1475.56859,186.06288,0,117.644877,0.08401,2.41752,198.938518,1775,85533,40,317,48.18761,11.56709,0,117.667655,0.11222,2.79495,199.084907,BG
443,35317,6,71,96605,40,1500,1360.6338,397.56506,0,59.012644,0.85688,7.00154,59.981767,67,4038,40,253,60.26866,34.42343,0.000004,59.006209,0.91042,7.20631,60.08774,BG
443,42040,6,18,10677,40,1480,593.16667,533.52343,0,65.001373,4.47126,15.2477,76.011429,20,2437,40,509,121.85,158.47942,0.00053,65.234339,4.01301,14.52,76.247249,BG
443,50769,6,9,6031,40,1492,670.11111,576.08553,0.000004,0.31645,0.10789,0.11935,0.863092,13,1460,40,557,112.30769,143.47039,0.00029,0.211907,0.08902,0.05862,1.068263,BG
80,40163,6,6,813,40,596,135.5,205.98685,0.000003,119.995526,24.04996,47.97282,120.24978,7,1955,40,1083,279.28571,389.50324,0.00002,120.085123,20.07255,44.72706,120.435291,BG
80,44834,6,7,3565,40,1500,509.28571,637.66868,0.00006,119.947006,20.19217,44.61309,121.153041,5,480,40,288,96,96.29953,0.023572,0.128547,0.07687,0.04837,0.307468,BG
443,44932,6,18,6859,40,1492,381.05556,538.00253,0.000001,10.992115,1.44852,2.80699,24.624859,17,3435,40,1400,202.05882,325.7517,0.000334,3.474387,0.5085,0.92208,8.135976,BG
443,53339,6,21,13291,52,1500,632.90476,683.66059,0.000002,34.55994,3.6875,8.1471,73.75006,13,1530,52,384,117.69231,113.36828,0.000766,1.71454,0.40695,0.56031,4.883459,BG
443,42245,6,10,11132,40,1492,1113.2,566.24814,0.000004,23.999852,6.6788,8.08316,60.109162,4,376,40,224,94,75.39231,0.016081,0.109052,0.04748,0.04354,0.142445,BG
80,58510,6,82,115316,40,1500,1406.29268,334.80743,0,0.735793,0.02129,0.09241,1.724177,53,3457,40,409,65.22642,48.55055,0.000008,0.777625,0.03316,0.12931,1.72426,BG
443,34810,6,10,1186,40,669,118.6,188.4225,0.000384,1.276055,0.38172,0.40659,3.435519,8,1170,40,486,146.25,165.11719,0.003899,0.645638,0.17192,0.19693,1.203455,BG
80,48339,6,11,1302,52,774,118.36364,207.34305,0.009031,27.327398,7.26132,8.90131,72.613194,5,497,52,281,99.4,90.85285,0.102734,17.802892,4.55293,7.64997,18.211719,BG
443,47371,6,13,8777,40,1500,675.15385,668.616,0.000002,2.62612,0.27454,0.71226,3.294505,14,1396,40,365,99.71429,101.8924,0.000188,2.518765,0.23652,0.66049,3.074821,BG
80,41715,6,14,981,40,392,70.07143,90.48951,0.001515,26.94437,4.20552,7.53557,54.67175,7,880,40,452,125.71429,144.88391,0.001005,0.413953,0.13722,0.14172,0.823307,BG
443,50413,6,34,12175,40,1500,358.08824,539.18252,0.000003,119.777173,3.81226,20.50025,125.804444,13,1525,40,579,117.30769,148.95863,0.000754,0.222048,0.07387,0.06803,0.886498,BG
443,48039,6,21,26726,52,1500,1272.66667,481.01899,0.000001,0.522135,0.07728,0.12893,1.545653,22,1866,40,366,84.81818,86.07694,0.000217,0.487894,0.0861,0.11106,1.808077,BG
443,49332,6,21,11441,40,1492,544.80952,640.97913,0.000001,18.784066,2.38041,4.46568,47.608225,15,2952,40,1400,196.8,348.42526,0.000058,6.025181,0.75918,1.55457,10.628491,BG
443,56018,6,10,4134,40,1500,413.4,556.78851,0.000005,119.999326,13.38545,37.69377,120.469095,14,1222,40,333,87.28571,83.78325,0.000121,177.946938,22.96977,54.90967,298.607047,BG
80,58536,6,222,323153,40,1500,1455.64414,239.20903,0,0.802008,0.01079,0.06761,2.383826,204,11986,40,410,58.7549,26.064,0,1.226183,0.01174,0.09062,2.383881,BG
80,41881,6,7,795,52,455,113.57143,139.55834,0.000019,179.99945,30.36869,66.92081,182.212153,8,2259,52,1400,282.375,439.22601,0.000271,180.085953,26.07144,62.87932,182.500075,BG
443,49292,6,22,14853,40,1492,675.13636,674.22975,0.000002,5.199984,0.73602,1.19018,15.456315,16,2247,40,1165,140.4375,270.73649,0.000286,3.439739,0.33756,0.84612,5.063468,BG
443,50001,6,28,10251,40,1500,366.10714,546.86655,0.000001,11.07877,0.58146,2.08786,15.699342,23,3822,40,1400,166.17391,297.24908,0.000333,10.878904,0.58944,2.25246,12.967682,BG
443,49148,6,15,6494,40,1500,432.93333,610.55936,0.000021,73.448149,5.39486,18.87601,75.528071,12,1683,40,829,140.25,217.2384,0.001945,73.395593,6.72767,21.08232,74.004389,BG
443,42036,6,17,8323,40,1480,489.58824,525.59603,0.000001,4.115353,0.56478,1.04265,9.036483,18,1913,40,509,106.27778,139.98762,0.000261,3.468393,0.3993,0.9688,6.788173,BG
443,57636,6,42,18854,52,1464,448.90476,564.63742,0.000002,120.371662,6.65974,24.15564,273.049243,42,17941,52,1400,427.16667,573.12717,0.000001,1.189195,0.0743,0.20604,3.04612,BG
80,51661,6,10,1250,52,774,125,216.34648,0.033971,17.952963,5.33771,6.40294,48.039373,5,497,52,281,99.4,90.85285,0.101125,17.78455,4.54764,7.64245,18.190556,BG
80,44163,6,4,366,52,202,91.5,63.88075,0.0151,70.0012,23.4074,32.94688,70.222204,5,1118,52,902,223.6,339.21415,0.10161,69.956391,17.59216,30.23254,70.368621,BG
80,53496,6,184,260142,40,1500,1413.81522,325.81855,0,0.348322,0.00425,0.02606,0.777148,152,9908,40,352,65.18421,42.22955,0,0.316801,0.00522,0.02628,0.788733,BG
443,41979,6,644,951410,40,1500,1477.34472,155.69782,0,119.923313,0.18989,4.72554,122.096182,558,32295,40,285,57.87634,16.1747,0.000001,119.994325,0.21955,5.07961,122.287194,BG
443,50052,6,29,11420,40,1500,393.7931,574.22538,0.000002,10.194695,0.61311,1.93627,17.167137,23,3506,40,1400,152.43478,298.25723,0.000197,10.003326,0.53755,2.07236,11.826033,BG
8080,45169,6,16,881,40,89,55.0625,20.93881,0.000697,26.432219,4.7015,6.97644,70.522542,10,1018,40,252,101.8,76.05629,0.100877,9.739023,1.96323,3.13882,17.66906,BG
443,47998,6,25,11435,40,1500,457.4,606.27228,0.000001,2.000114,0.33717,0.54819,8.091962,21,2232,40,333,106.28571,95.28911,0.000044,3.442142,0.25865,0.75433,5.172993,BG
443,54108,6,137,196663,40,1500,1435.49635,274.03338,0,73.435548,0.55765,6.27264,75.840156,121,7226,40,253,59.71901,26.06737,0.000112,73.431333,0.63319,6.67365,75.983074,BG
443,56404,6,24,13161,40,1500,548.375,651.67264,0.000002,119.448787,5.30181,24.33668,121.941574,22,3147,40,957,143.04545,253.04572,0.00048,119.638356,5.81164,25.45278,122.04448,BG
443,36243,6,10,4052,40,1500,405.2,545.72315,0.000016,119.999382,13.40579,37.68662,120.652144,11,1977,40,1245,179.72727,341.07106,0.002664,119.980863,12.07786,35.96769,120.778632,BG
443,45658,6,17,13162,40,1492,774.23529,640.18449,0.000004,5.016025,0.89229,1.39434,14.276709,16,1441,40,293,90.0625,80.50269,0.000049,4.066991,0.64668,1.25396,9.700157,BG
443,55886,6,7552,11207990,40,1500,1484.10885,150.88519,0,1.075987,0.03972,0.05554,299.918843,5545,265995,40,349,47.97024,9.69622,0,1.933587,0.05409,0.08641,299.898012,BG
443,55886,6,2157,3179219,40,1500,1473.90774,192.68547,0,117.043666,0.10292,2.51982,221.886638,1579,75569,40,77,47.85877,7.22082,0,117.251867,0.18054,3.34578,284.888875,BG
443,59144,6,11,4214,52,1500,383.09091,536.78749,0.000136,8.545504,1.06445,2.50139,10.644503,11,1853,52,985,168.45455,263.79964,0.001501,8.342465,0.92809,2.4723,9.280879,BG
8080,44917,6,19,1438,52,167,75.68421,30.75036,0.000004,27.199643,4.00326,6.78241,72.058642,12,1438,52,393,119.83333,106.40711,0.000208,9.737737,1.60629,2.94398,17.669192,BG
443,48018,6,24,19667,40,1469,819.45833,686.60809,0.000002,1.580087,0.17152,0.36403,3.945033,18,1671,40,458,92.83333,109.89553,0.000273,0.482261,0.06946,0.11954,1.180841,BG
443,52714,6,97,45330,40,1500,467.31959,586.17508,0,49.999341,1.1654,5.56746,111.878496,108,52146,40,1380,482.83333,585.88105,0.000002,18.464074,0.46362,2.21359,49.607333,BG
80,34104,6,14,5572,40,1492,398,570.80294,0.000132,17.758847,3.44431,5.51627,44.775995,8,1905,40,1400,238.125,443.08533,0.001003,17.627651,2.72965,6.08646,19.107577,BG
80,59119,6,3367,4641036,40,1500,1378.38907,399.07592,0,2.01423,0.03233,0.18578,108.826516,2295,132805,40,321,57.8671,20.57926,0,0.434954,0.01841,0.03334,42.224677,BG
80,47368,6,52,72562,52,1500,1395.42308,353.55907,0,29.352996,0.59201,4.06765,30.192632,48,3119,52,295,64.97917,34.29376,0.000001,29.47935,0.64757,4.25122,30.435903,BG
443,49305,6,29,6617,40,1469,228.17241,454.21354,0.000002,3.656012,0.30238,0.74781,8.466751,25,12537,40,1400,501.48,583.01452,0.000001,0.460449,0.04817,0.0984,1.15618,BG
80,58503,6,72,99625,40,1500,1383.68056,367.65842,0,0.28334,0.01288,0.04602,0.914719,60,4202,40,1054,70.03333,128.30874,0.00001,0.289673,0.0155,0.05316,0.914762,BG
80,55586,6,4,527,40,387,131.75,147.59467,0.007407,5.000386,1.73535,2.31004,5.206059,7,697,40,240,99.57143,88.12954,0.000082,62.718458,11.37153,23.0361,68.229176,BG
80,42363,6,6,2354,52,1500,392.33333,539.32108,0.000004,0.200167,0.06855,0.08313,0.34274,7,907,52,563,129.57143,177.01966,0.000047,0.180483,0.05752,0.07211,0.345141,BG
443,34825,6,21,16088,40,1500,766.09524,671.49775,0.000003,1.877634,0.19847,0.39604,3.969461,18,1931,40,685,107.27778,149.13782,0.000005,1.828942,0.21484,0.41075,3.652312,BG
443,58699,6,17,6306,40,1492,370.94118,518.10179,0.000006,39.999942,3.22013,9.60024,51.522042,15,5877,40,1400,391.8,520.88735,0.00048,0.135496,0.0709,0.06047,0.992557,BG
443,33662,6,16,5306,40,1480,331.625,460.42194,0.000001,64.999189,4.47129,16.17748,67.069395,20,5137,40,1400,256.85,402.79912,0.000182,65.174669,3.54451,14.527,67.345683,BG
80,48876,6,6,1158,40,938,193,333.25416,0.061108,6.636006,2.49684,2.40148,12.484206,5,554,40,374,110.8,131.82777,0.114109,2.127869,0.63266,0.86335,2.530656,BG
80,43179,6,11,740,40,181,67.27273,53.44511,0.000845,19.99999,5.02578,6.26154,50.257827,8,2533,40,1400,316.625,468.98479,0.115246,12.634136,2.52433,4.3431,17.670331,BG
8000,3027,17,10,930,93,93,93,0,0.002469,20.879309,4.17859,6.82602,37.607332,16,1268,63,89,79.25,12.5872,0.002519,11.360004,2.50707,3.68703,37.60612,BG
443,34820,6,39,44627,40,1500,1144.28205,593.45364,0.000004,1.354127,0.13253,0.29267,5.035987,35,2253,40,301,64.37143,58.07831,0.000034,1.245759,0.08659,0.20974,2.943999,BG
443,50100,6,22,11328,40,1500,514.90909,615.62222,0.000003,30.000613,1.46782,6.38069,30.824213,23,2473,40,1069,107.52174,210.69179,0.00026,30.058644,1.52368,6.24693,33.520884,BG
80,52320,6,5,573,52,357,114.6,121.2396,0.006077,20.000207,5.0814,8.61367,20.32561,6,1994,52,1177,332.33333,427.31123,0.100922,20.314845,4.14848,8.08318,20.742414,BG
80,58533,6,314,462129,40,1500,1471.74841,192.76563,0,0.66597,0.00819,0.0464,2.563517,241,15444,40,632,64.08299,38.69652,0,1.201342,0.01068,0.0828,2.563722,BG
443,41899,6,34,27633,40,1500,812.73529,649.5965,0.000002,119.956407,3.72489,20.54732,122.921517,33,6135,40,1117,185.90909,347.40286,0.000006,120.053241,5.72204,23.02366,183.105404,BG
80,35743,6,1113,1618920,40,1500,1454.55526,251.26017,0,1.903638,0.0723,0.11721,80.399054,793,39069,40,263,49.26734,18.1058,0.000001,2.074711,0.10152,0.16463,80.400015,BG
443,55914,6,3321,4927727,40,1500,1483.80819,151.1654,0,118.646885,0.07023,2.05902,233.15932,2483,119125,40,349,47.97624,13.40685,0.000002,118.612256,0.11874,2.68021,294.719135,BG
10721,3027,17,6,503,59,163,83.83333,36.03894,0.000003,7.328642,1.55707,2.88697,7.785354,11,974,41,248,88.54545,55.33265,0.001288,9.002184,3.07821,3.27902,30.782147,BG
443,52608,6,30,9254,40,1500,308.46667,478.69251,0.000004,119.99915,4.21387,21.88161,122.202114,28,8671,40,1400,309.67857,467.59514,0.000093,120.101333,4.53489,22.6646,122.442129,BG
443,55386,6,12,5570,40,1500,464.16667,614.55714,0.000003,8.513679,0.95246,2.40388,10.477038,12,1292,40,365,107.66667,108.02649,0.000715,8.505734,0.81448,2.43266,8.959307,BG
443,49367,6,17,14912,40,1480,877.17647,606.18578,0.000001,183.986191,15.24242,44.57587,243.878754,22,4664,40,892,212,277.94571,0.001566,183.963389,11.61417,39.43616,243.897538,BG
443,49367,6,6,7428,252,1480,1238,448.47445,0.000001,0.095588,0.0193,0.03814,0.096506,5,496,40,300,99.2,100.50751,0.000379,0.100304,0.02599,0.04291,0.103977,BG
443,49367,6,16,15144,72,1480,946.5,636.99588,0.000002,97.137598,19.03621,38.0196,285.543209,17,1428,40,308,84,82.82086,0.00053,97.033771,17.85378,37.05049,285.660402,BG
443,49367,6,9,6236,72,1480,692.88889,659.30274,0.000002,114.689211,37.4875,48.78858,299.899995,12,912,40,308,76,71.62867,0.000145,114.593368,27.27181,44.76855,299.989919,BG
443,49367,6,9,7644,72,1480,849.33333,660.46179,0.000003,110.791769,25.12235,43.76761,200.978766,10,800,40,308,80,77.02467,0.000313,110.790901,22.34238,41.98513,201.081397,BG
443,50238,6,21,9940,40,1500,473.33333,588.98495,0.000002,30.000321,1.55151,6.52712,31.030247,20,1704,40,477,85.2,103.76734,0.000245,29.948923,1.63582,6.67396,31.080616,BG
80,37794,6,939,1361829,40,1500,1450.29712,256.05068,0.000001,2.023872,0.08663,0.35927,81.256454,646,45764,40,319,70.84211,22.04646,0,0.297525,0.01427,0.0351,9.207351,BG
443,56010,6,18,12114,40,1500,673,678.75466,0.000004,119.999838,7.11626,28.22098,120.976415,13,1269,40,397,97.61538,99.22123,0.006608,120.114997,10.09191,33.17333,121.102901,BG
443,57724,6,16,7944,40,1492,496.5,601.92763,0.000004,4.592015,0.86904,1.22225,13.035553,13,1249,40,293,96.07692,88.39027,0.000422,2.049602,0.33131,0.54712,3.975739,BG
443,49307,6,16,3897,40,1469,243.5625,465.69048,0.000003,3.559955,0.52266,0.93018,7.839864,11,1916,40,909,174.18182,265.19009,0.000153,0.261472,0.09332,0.08829,0.933182,BG
443,49952,6,29,14636,40,1500,504.68966,627.17154,0.000003,6.394604,0.40014,1.22797,11.203974,22,1921,40,557,87.31818,113.7311,0.000021,6.290519,0.34929,1.32947,7.335078,BG
443,51800,6,10,4865,40,1500,486.5,617.30936,0.000005,119.999289,13.38856,37.69267,120.497064,11,2035,40,1278,185,351.28207,0.000429,119.968873,12.07161,35.96578,120.716124,BG
80,60720,6,43,57675,40,1492,1341.27907,421.93802,0,2.088036,0.11096,0.35772,4.660274,38,2167,40,339,57.02632,47.05232,0.000007,3.722124,0.12595,0.60172,4.660317,BG
80,51362,6,12,1214,40,762,101.16667,199.27612,0.031642,21.312009,5.524,7.33276,60.764031,5,449,40,269,89.8,89.9342,0.100996,17.769801,4.54366,7.63623,18.174644,BG
80,43182,6,9,519,40,179,57.66667,43.34872,0.003423,4.511919,1.61298,1.51761,12.903822,7,1777,40,1400,253.85714,468.88086,0.119018,3.031468,0.83436,1.04802,5.006173,BG
