@relation flows-weka.filters.unsupervised.attribute.Remove-R16-37-weka.filters.unsupervised.attribute.Remove-R1

@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute app {BG,FG}

@data
8080,35131,6,11,2379,52,1236,216.27273,345.8639,0.000065,59.78489,6.04925,17.91208,60.492475,BG
80,59116,6,9,1479,40,861,164.33333,258.68814,0.000651,1.83694,0.32729,0.58112,2.618299,BG
80,40525,6,14,1715,52,774,122.5,189.82652,0.000719,260.860907,22.04637,69.13545,286.60285,BG
80,45749,6,21,4466,40,1400,212.66667,377.1317,0.000009,119.844665,6.1129,26.09309,122.257985,BG
80,41042,6,25,3923,40,388,156.92,136.95515,0.000039,29.652747,1.50658,5.94666,36.157952,BG
443,54016,6,30,14207,40,1492,473.56667,574.34558,0.000003,104.414928,4.83187,19.64562,140.124246,BG
443,42597,6,25,7092,40,1500,283.68,457.07852,0.000002,119.890811,7.53725,26.3025,180.894099,BG
8080,44093,6,27,2435,52,264,90.18519,61.33275,0.00004,24.896487,2.59474,5.46087,67.463344,BG
80,56102,6,19,3287,40,1400,173,320.21013,0.000004,119.952025,10.11956,29.94042,182.152098,BG
80,54498,6,9,1479,40,861,164.33333,258.68814,0.000632,64.834835,8.21177,21.40191,65.694147,BG
443,43543,6,71,28120,40,1500,396.05634,532.87223,0.000004,119.875565,2.56969,15.50448,179.878238,BG
443,32775,6,23,2427,52,264,105.52174,64.78518,0.000006,208.494993,13.1456,45.66922,289.203175,BG
443,38045,6,20,5071,52,1500,253.55,418.72515,0.000126,0.671956,0.14036,0.19901,2.666812,BG
443,56766,6,21,6064,40,1492,288.7619,455.21423,0.000002,4.815851,0.3007,1.03746,6.014001,BG
443,34743,6,12,659,40,160,54.91667,32.56137,0.000003,0.103948,0.03722,0.03562,0.409386,BG
80,48861,6,9,928,40,363,103.11111,111.20896,0.01436,4.833973,0.67123,1.57407,5.369836,BG
80,34331,6,15,2387,40,1354,159.13333,331.2773,0.000005,74.832384,5.43969,19.24676,76.155706,BG
443,47661,6,20,8138,52,1500,406.9,555.52677,0.000142,179.830768,9.53755,40.13856,181.213543,BG
443,55215,6,868,745296,40,1500,858.63594,719.28513,0.000001,115.519765,0.16652,3.92019,144.377097,BG
443,55654,6,37,7868,40,1500,212.64865,378.79519,0.000005,119.867281,3.47322,19.67451,125.036039,BG
443,32948,6,28,4619,40,1400,164.96429,276.70297,0.000004,119.639994,4.54485,22.57332,122.711083,BG
80,41694,6,18,2064,40,461,114.66667,140.32106,0.003967,20.927987,2.52686,5.29187,42.956584,BG
443,34893,6,27,16859,40,1480,624.40741,638.62423,0.000001,3.407981,0.29524,0.71614,7.676266,BG
443,44636,6,20,6571,40,1500,328.55,485.97855,0.000004,119.860931,6.37191,26.74973,121.066311,BG
443,41650,6,66,34358,40,1500,520.57576,634.83074,0.000002,119.142265,2.79289,16.33762,181.537813,BG
80,37860,6,10,1499,52,774,149.9,218.66708,0.00511,19.808265,2.30477,6.18937,20.742943,BG
443,44051,6,23,7017,52,1500,305.08696,474.93651,0.000003,0.836057,0.15211,0.20544,3.346383,BG
443,44284,6,16,2034,40,461,127.125,141.05091,0.000005,0.219873,0.06585,0.07166,0.987684,BG
443,35800,6,27,7997,40,1500,296.18519,448.92844,0.000003,59.829062,2.38214,11.49019,61.935526,BG
443,40624,6,20,5071,52,1500,253.55,418.72515,0.000111,0.668007,0.12827,0.16165,2.437089,BG
80,41026,6,20,2622,40,780,131.1,222.40726,0.000036,64.726208,3.60189,14.41037,68.435822,BG
443,55558,6,849,744607,40,1500,877.04005,716.64711,0,116.506815,0.24145,4.54817,204.746185,BG
80,42703,6,15,2912,40,1152,194.13333,330.38722,0.000004,119.812136,8.61074,30.8418,120.550305,BG
443,58964,6,19,5152,40,1500,271.15789,428.62341,0.000005,0.209601,0.05831,0.06222,1.049644,BG
8080,43036,6,29,2604,52,264,89.7931,59.44188,0.000027,23.104127,2.28146,4.95671,63.880946,BG
443,34946,6,24,7654,40,1500,318.91667,506.17248,0.000026,119.960176,5.25341,24.4556,120.828387,BG
80,38399,6,11,1551,52,774,141,210.3819,0.000338,19.838222,2.09818,5.9155,20.981764,BG
80,43714,6,5,232,40,60,46.4,8.2365,0.001144,30.001675,7.58238,12.94429,30.32953,BG
443,40841,6,20,5851,40,1500,292.55,452.34572,0.000002,0.172772,0.04422,0.04731,0.840261,BG
5222,57797,6,12,1296,40,453,108,112.14128,0.000013,299.329389,27.27019,86.03269,299.972114,BG
80,40405,6,15,2481,40,774,165.4,245.31281,0.000301,75.55825,7.06689,19.54828,98.936451,BG
443,37099,6,20,5071,52,1500,253.55,418.72515,0.000203,1.981961,0.24374,0.45217,4.630984,BG
443,51703,6,20,4960,40,1500,248,418.90906,0.000005,0.113007,0.04611,0.04795,0.876182,BG
80,44901,6,13,3842,52,1400,295.53846,484.25051,0.001653,19.589481,1.74337,5.38233,20.920497,BG
443,52778,6,26,1360,40,67,52.30769,11.26864,0.000008,20.032358,1.66471,4.31939,41.617728,BG
80,50998,6,17,2236,40,364,131.52941,118.07481,0.000003,2.999232,0.48051,0.93678,7.688153,BG
443,35249,6,32,12632,40,1480,394.75,534.69413,0.000002,64.936884,2.12734,11.46747,65.947428,BG
443,43255,6,41,15209,40,1500,370.95122,514.13005,0.000004,119.822018,4.49873,20.46377,179.949331,BG
443,36409,6,36,14418,40,1480,400.5,560.32548,0.000001,64.494802,2.79545,11.08383,97.84079,BG
80,40768,6,11,1216,40,378,110.54545,112.61549,0.000072,58.962116,6.45945,17.5581,64.594456,BG
8080,44469,6,27,2434,52,264,90.14815,61.27274,0.000032,25.155409,2.61401,5.5101,67.964317,BG
443,43263,6,64,34832,40,1500,544.25,647.37863,0,119.256623,2.87816,16.61076,181.323937,BG
80,52919,6,7,312,40,60,44.57143,7.53766,0.001104,32.471942,10.44724,14.71749,62.68344,BG
8080,45224,6,31,2508,40,252,80.90323,56.9433,0.000024,18.368254,1.98113,4.04878,59.434009,BG
80,40765,6,12,1257,40,383,104.75,110.2105,0.000025,4.825105,0.86114,1.66798,9.472587,BG
80,39992,6,19,2011,52,774,105.84211,165.32528,0.000708,192.295091,11.86426,43.99341,213.556612,BG
80,55876,6,12,1611,40,861,134.25,230.02758,0.000554,64.834403,5.96453,18.61641,65.609832,BG
80,55340,6,13,1378,52,424,106,120.73111,0.000378,179.926083,15.05423,49.71076,180.650806,BG
80,36226,6,10,1587,40,894,158.7,260.6845,0.00003,0.102375,0.04764,0.03471,0.428719,BG
443,60884,6,28,10059,40,1480,359.25,469.22882,0.000001,3.360615,0.14935,0.63141,4.032555,BG
443,43170,6,41,17229,40,1500,420.21951,584.43571,0.000005,119.725677,3.07337,18.67983,122.934665,BG
8080,46313,6,29,2606,52,264,89.86207,56.23456,0.000109,109.650466,8.65204,21.33727,242.257009,BG
443,58582,6,39,4207,52,900,107.87179,138.4671,0.000037,25.664837,1.8186,4.78757,69.106931,BG
443,59547,6,31,10924,40,1480,352.3871,505.18727,0,64.922598,2.19903,11.64753,65.970868,BG
443,43541,6,43,14054,40,1500,326.83721,479.8729,0.000004,119.963318,4.35941,20.25371,183.095264,BG
443,56139,6,29,8537,40,1500,294.37931,494.03437,0.000002,9.526157,0.40601,1.75958,11.368173,BG
8080,43608,6,30,2664,52,344,88.8,66.88318,0.000004,27.455875,2.49847,5.71181,72.455554,BG
80,45364,6,874,752570,52,1500,861.06407,713.10194,0,43.185013,0.12222,1.47098,106.701149,BG
80,52957,6,17,1914,40,366,112.58824,104.65015,0.000009,4.815261,0.59302,1.3943,9.488277,BG
443,34561,6,26,9440,40,1480,363.07692,492.77323,0.000001,64.836797,2.63695,12.69659,65.923795,BG
443,42901,6,101,40295,40,1500,398.9604,532.11307,0.000004,119.980967,1.82821,12.83827,182.821465,BG
443,42272,6,25,6133,40,1500,245.32,400.33793,0.000001,119.512033,5.03679,23.86988,120.883039,BG
8080,34450,6,19,2046,52,500,107.68421,136.03755,0.000733,23.068067,2.90232,5.72844,52.241795,BG
80,35493,6,14,1719,52,774,122.78571,189.73522,0.000325,32.800549,4.2233,9.7719,54.902882,BG
443,48820,6,58,17084,40,1500,294.55172,443.58804,0.000005,119.955099,2.16926,15.74144,123.648087,BG
443,53135,6,24,8587,40,1320,357.79167,486.12995,0.000002,0.120045,0.03691,0.04778,0.849008,BG
80,36667,6,17,1851,52,774,108.88235,174.70105,0.006583,21.824002,3.86986,6.68485,61.917777,BG
5222,49337,6,26,2353,40,453,90.5,82.90692,0.000001,269.077753,10.94064,52.69328,273.515985,BG
5222,49337,6,14,837,40,75,59.78571,15.24644,0.000005,130.528488,10.05714,34.7771,130.74283,BG
5222,49337,6,9,541,40,75,60.11111,15.70877,0.000009,298.368378,37.41797,98.63005,299.343737,BG
5222,49337,6,35,14231,40,1400,406.6,541.59353,0.000004,164.324725,8.72355,32.876,296.600605,BG
5222,49337,6,9,569,40,75,63.22222,13.19746,0.000004,0.176169,0.02893,0.05825,0.231426,BG
5222,49337,6,14,844,40,75,60.28571,16.12198,0.000008,198.279689,22.78252,56.80372,296.17278,BG
5222,49337,6,13,804,40,75,61.84615,15.67873,0.000004,233.270446,24.69334,65.1416,296.320083,BG
5222,49337,6,8,439,40,75,54.875,13.96816,0,299.005752,42.7273,104.62524,299.091088,BG
80,42308,6,9,913,40,356,101.44444,108.26214,0.030677,4.875275,0.67546,1.58777,5.403661,BG
80,40088,6,12,1603,52,774,133.58333,202.92177,0.000556,226.293711,22.45604,64.70532,247.016483,BG
443,49744,6,60,18657,40,1500,310.95,463.44667,0.000004,119.956554,2.09095,15.47732,123.366089,BG
443,56612,6,24,9358,40,1480,389.91667,530.72513,0.000001,64.835657,2.86534,13.21219,65.902845,BG
80,60615,6,11,1829,40,861,166.27273,239.83331,0.000477,64.737755,6.54332,19.39823,65.433155,BG
443,34304,6,21,6086,40,1500,289.80952,463.636,0.000005,119.868002,6.06135,26.10917,121.227075,BG
443,38986,6,20,5071,52,1500,253.55,418.72515,0.000137,8.967094,0.59117,1.98087,11.232246,BG
80,37283,6,16,3279,52,774,204.9375,278.6816,0.000326,161.575903,12.24211,40.11213,183.631676,BG
443,47464,6,22,5753,52,1500,261.5,412.49339,0.000001,1.016964,0.17775,0.27591,3.732809,BG
443,52793,6,19,5957,40,1500,313.52632,481.31381,0.000008,119.854499,6.72044,27.43911,120.967903,BG
80,33155,6,14,1226,40,231,87.57143,68.95518,0.000029,217.59543,21.78174,59.07637,283.162646,BG
80,56226,6,56,41886,40,1500,747.96429,709.19091,0,26.837735,0.55384,3.5811,30.461362,BG
80,59655,6,9,1479,40,861,164.33333,258.68814,0.000475,64.838605,8.20352,21.40634,65.628124,BG
443,54701,6,26,11646,40,1480,447.92308,585.61328,0.000001,64.6347,2.6381,12.6552,65.95247,BG
443,56064,6,15,1424,52,198,94.93333,47.67454,0.002148,50.422772,3.66247,12.9692,51.274614,BG
443,32981,6,60,15572,40,1400,259.53333,453.87717,0.000002,109.683223,3.44017,15.12979,202.969816,BG
443,57210,6,31,3218,52,264,103.80645,63.3706,0.000009,119.985689,9.89376,29.72389,296.812904,BG
80,37262,6,15,1747,52,774,116.46667,184.66433,0.005121,18.071512,3.63305,5.97036,50.862747,BG
8080,45249,6,22,1564,40,178,71.09091,42.19857,0.000006,283.33722,13.54035,60.32845,284.347424,BG
80,59493,6,19,4141,40,1400,217.94737,419.04446,0.000004,119.727505,7.35668,27.37833,132.420205,BG
80,44487,6,11,2370,52,1392,215.45455,391.60285,0.000565,19.88257,2.0786,5.93533,20.785985,BG
443,54926,6,900,796560,40,1500,885.06667,716.00941,0,117.943558,0.23468,4.43914,210.977453,BG
443,33609,6,31,11185,40,1500,360.80645,519.89927,0.000002,59.920972,2.0885,10.73986,62.655138,BG
80,54376,6,11,1559,40,861,141.72727,238.85564,0.000505,64.83533,6.78863,19.35409,67.886281,BG
80,36467,6,19,2714,40,1400,142.84211,301.95926,0.000526,25.553938,1.7236,5.81762,31.02486,BG
80,42264,6,23,3816,40,388,165.91304,136.55733,0.000177,22.031648,1.28682,4.63391,28.310077,BG
80,53798,6,10,1531,40,861,153.1,247.71615,0.000578,64.933696,7.27567,20.38527,65.481026,BG
80,39757,6,11,1426,40,469,129.63636,159.86942,0.000181,30.667934,3.12863,9.18001,31.286339,BG
8080,45464,6,25,2769,40,252,110.76,77.64498,0.000005,237.769841,9.95307,47.50312,238.873663,BG
443,46161,6,21,6403,40,1500,304.90476,478.43494,0.000005,119.886071,6.04734,26.11645,120.946745,BG
80,48596,6,9,928,40,363,103.11111,111.20896,0.007544,4.84427,0.68136,1.57464,5.450902,BG
443,33337,6,35,2614,40,332,74.68571,62.69234,0.000001,120.744703,8.29684,28.34356,282.092585,BG
443,49277,6,13,1706,40,624,131.23077,170.51061,0.000722,209.964215,17.54684,58.01603,210.562109,BG
443,49277,6,6,388,40,77,64.66667,17.44197,0.035425,210.198117,42.07533,84.06139,210.376653,BG
443,49277,6,9,581,40,77,64.55556,14.33807,0.000002,0.074898,0.01354,0.02561,0.108337,BG
443,49277,6,4,234,40,77,58.5,18.5,0.000027,0.053147,0.02889,0.02193,0.086658,BG
443,49277,6,11,710,40,77,64.54545,14.02182,0.000071,0.036449,0.01038,0.01542,0.103815,BG
443,49277,6,25,1564,40,77,62.56,14.34456,0.000027,0.592021,0.1464,0.17296,3.513543,BG
443,49277,6,4,234,40,77,58.5,18.5,0.000005,0.055683,0.02973,0.02289,0.089203,BG
443,49277,6,5,323,40,77,64.6,15.65375,0.000034,0.040466,0.01889,0.01821,0.075558,BG
443,49277,6,21,1355,40,77,64.52381,13.31887,0.00006,0.723498,0.18607,0.21014,3.721456,BG
443,49277,6,5,323,40,77,64.6,15.65375,0.000065,0.052364,0.02429,0.02357,0.097174,BG
443,49277,6,5,323,40,77,64.6,15.65375,0.000919,0.051463,0.0217,0.02172,0.086805,BG
443,49277,6,5,323,40,77,64.6,15.65375,0.000001,0.042493,0.01902,0.01928,0.076092,BG
80,47674,6,18,3736,40,1400,207.55556,352.51434,0.000004,0.48365,0.06985,0.10871,1.187489,BG
80,43820,6,12,2442,52,1400,203.5,379.36273,0.006799,19.877997,1.95769,5.66904,21.534547,BG
80,55657,6,16,2747,40,1400,171.6875,332.8599,0.000063,64.838651,4.41929,16.14821,66.289364,BG
8080,60234,6,37,3073,40,381,83.05405,76.00887,0.000007,111.233347,4.51044,18.4107,162.37593,BG
8080,57359,6,17,766,40,67,45.05882,9.60068,0.001815,20.546908,3.78752,6.1639,60.600382,BG
443,34972,6,26,9556,40,1500,367.53846,546.14004,0.000005,119.886929,4.86762,23.47845,121.690558,BG
443,36247,6,24,7638,40,1500,318.25,504.91916,0.000005,119.928984,5.27148,24.44514,121.244094,BG
8080,54797,6,13,2504,52,1440,192.61538,371.76637,0.000005,0.101416,0.03834,0.03624,0.460101,BG
443,53079,6,22,9948,40,1492,452.18182,574.38589,0.000002,0.226339,0.05366,0.05963,1.126952,BG
443,36893,6,27,8303,40,1500,307.51852,497.66405,0.000015,18.503185,0.75519,3.5499,19.634955,BG
443,42584,6,44,13910,40,1500,316.13636,476.21947,0.000003,119.863841,4.26635,20.00964,183.452987,BG
80,37649,6,20,5359,52,1500,267.95,439.20798,0.000378,20.991932,2.20708,5.1629,41.93452,BG
443,33969,6,32,2604,40,411,81.375,75.65867,0.000046,169.76148,9.31508,33.40806,288.767578,BG
80,56728,6,19,3701,40,1400,194.78947,337.04421,0.000005,0.741413,0.08723,0.16679,1.570064,BG
443,33395,6,28,2328,40,252,83.14286,62.89942,0.000372,147.254653,10.61824,34.12898,286.692371,BG
443,39757,6,13,1707,40,625,131.30769,170.73298,0.000693,209.985297,17.54923,58.02167,210.590726,BG
443,39757,6,6,388,40,77,64.66667,17.44197,0.033065,209.95962,42.02797,83.96583,210.139831,BG
80,55578,6,21,5433,52,1400,258.71429,399.57551,0.00001,179.839241,9.93994,39.11798,198.798751,BG
443,42877,6,26,6307,52,1500,242.57692,381.59525,0.000002,1.889778,0.23336,0.44382,5.834007,BG
443,34974,6,15,1957,40,461,130.46667,145.06222,0.000028,0.119617,0.05509,0.04846,0.7712,BG
80,54862,6,20,2748,52,536,137.4,172.83645,0.000004,21.247679,2.21064,5.21896,42.002078,BG
443,47565,6,24,7081,52,1500,295.04167,467.42597,0.000002,0.708117,0.11704,0.15893,2.691915,BG
80,41017,6,20,3348,40,780,167.4,224.31683,0.000002,64.696831,3.61675,14.41609,68.718255,BG
80,38496,6,15,2481,40,774,165.4,245.31281,0.000151,102.26633,8.83491,26.36358,123.688675,BG
80,58560,6,21,4273,40,1400,203.47619,396.12716,0.000003,119.944861,6.62312,26.11397,132.462389,BG
443,41186,6,29,9940,40,1500,342.75862,504.38133,0.000002,0.855505,0.07368,0.15619,2.063029,BG
80,46556,6,11,2444,40,1172,222.18182,344.16667,0.00332,19.897772,2.07221,5.94261,20.722084,BG
443,35313,6,53,23088,40,1500,435.62264,599.96365,0.000003,119.639252,3.51395,18.24168,182.725146,BG
80,37709,6,12,1603,52,774,133.58333,202.92177,0.001192,199.856669,20.05236,57.13926,220.575971,BG
80,59765,6,9,1479,40,861,164.33333,258.68814,0.00057,64.837502,8.19108,21.41049,65.528672,BG
443,55730,6,32,2813,52,344,87.90625,65.0953,0.000004,27.735013,2.52996,6.3563,78.428615,BG
443,49259,6,21,5689,52,1500,270.90476,419.88966,0.000002,1.728184,0.20005,0.38856,4.000974,BG
443,34080,6,25,8585,52,1500,343.4,500.79457,0.00001,179.839637,7.59707,35.91618,182.329618,BG
443,56088,6,23,1644,40,252,71.47826,54.70464,0.008003,264.056932,13.49145,54.75991,296.811797,BG
80,43354,6,9,1479,40,861,164.33333,258.68814,0.000458,64.835871,8.18351,21.41268,65.468081,BG
80,49811,6,3321,2893231,40,1500,871.19271,715.64687,0,2.004976,0.0903,0.13821,299.802949,BG
80,49811,6,1615,1383780,40,1500,856.82972,718.02103,0.000002,2.004267,0.18574,0.18705,299.780266,BG
80,49811,6,378,277994,40,1500,735.43386,725.19976,0.000001,13.237827,0.42535,0.74294,160.358394,BG
443,52873,6,31,7286,40,1500,235.03226,412.06525,0.000001,119.967888,4.21978,21.50472,126.593518,BG
80,35842,6,9,1574,40,1036,174.88889,309.25446,0.000784,64.827324,8.17184,21.41383,65.374746,BG
80,49706,6,14,2535,40,1293,181.07143,329.48325,0.000626,64.889604,5.09989,17.26027,66.298518,BG
443,46877,6,23,6703,40,1500,291.43478,463.20348,0.000009,119.862135,5.49948,24.95604,120.988495,BG
80,33190,6,17,1851,52,774,108.88235,174.70105,0.005685,23.071598,4.02703,6.93706,64.432545,BG
443,41641,6,51,28098,40,1500,550.94118,643.2614,0,119.690079,3.66634,18.59024,183.31704,BG
443,56477,6,830,722883,40,1500,870.94337,718.4989,0,117.123437,0.17383,4.06459,144.102856,BG
443,42293,6,36,10980,40,1500,305,496.40032,0.000007,119.870834,5.21715,21.96892,182.60022,BG
80,52970,6,113,82592,52,1500,730.90265,703.65214,0,34.833475,0.34848,3.2762,39.029683,BG
80,58667,6,13,2951,52,1400,227,367.76665,0.005055,179.752391,17.10438,49.50164,205.25257,BG
443,42363,6,21,6403,40,1500,304.90476,478.43494,0.000005,119.861411,6.04833,26.11059,120.966578,BG
443,33102,6,24,9772,40,1480,407.16667,545.97952,0.000001,64.935624,2.8684,13.23303,65.973137,BG
443,42290,6,87,33824,40,1500,388.78161,540.53193,0.000004,119.967794,2.09995,13.85848,180.595468,BG
80,56830,6,15,3026,52,1400,201.73333,346.32768,0.001137,179.842726,13.12556,46.24152,183.757879,BG
80,58211,6,16,3001,40,1293,187.5625,315.24494,0.000531,64.239411,4.43967,15.98471,66.59508,BG
443,43836,6,21,4113,40,1400,195.85714,324.64241,0.000004,119.963931,9.02732,28.59545,180.546417,BG
443,43168,6,21,5032,40,1500,239.61905,411.01981,0.000006,0.332023,0.05725,0.08704,1.145055,BG
80,41720,6,12,1601,40,387,133.41667,131.84237,0.000408,4.831638,0.5306,1.36435,5.83658,BG
443,34014,6,29,12484,40,1480,430.48276,549.39996,0.000001,64.849649,2.36411,12.02551,66.195174,BG
80,54808,6,13,2808,40,1072,216,327.62948,0.000005,119.958963,10.03741,33.14264,120.448958,BG
80,52777,6,10,1804,40,945,180.4,288.68398,0.000006,0.105491,0.04672,0.04718,0.420515,BG
443,43826,6,34,9796,40,1500,288.11765,463.52916,0,119.481295,3.66617,20.47349,120.983666,BG
80,41974,6,22,3774,40,387,171.54545,136.67171,0.000213,11.368303,0.85071,2.5594,17.864838,BG
80,37764,6,11,1551,52,774,141,210.3819,0.000437,19.883669,2.07241,5.9382,20.724119,BG
80,35910,6,14,1535,40,762,109.64286,190.15768,0.000722,172.201227,15.10423,45.64588,196.354997,BG
80,44762,6,13,1706,40,624,131.23077,170.51061,0.000677,209.897424,17.54974,57.99503,210.596877,BG
80,44762,6,6,388,40,77,64.66667,17.44197,0.031893,209.967567,42.0294,83.96908,210.146998,BG
80,44762,6,13,594,40,77,45.69231,13.34964,0.031887,91.636256,10.89675,24.9653,130.76097,BG
80,50756,6,18,3724,40,1400,206.88889,351.35925,0.000004,0.721874,0.09133,0.16712,1.552671,BG
443,60411,6,19,5187,40,1500,273,429.12015,0.000005,0.71898,0.08611,0.1606,1.549925,BG
443,48344,6,50,12350,40,1500,247,410.38631,0.000002,119.95478,2.98429,17.14365,146.230374,BG
443,58120,6,11,607,40,160,55.18182,33.99684,0.000004,0.101233,0.05345,0.03894,0.534475,BG
80,37079,6,14,2848,40,1072,203.42857,318.94888,0.000004,119.953363,9.27528,31.9501,120.578624,BG
443,36082,6,28,8169,40,1500,291.75,447.45675,0.000003,59.921794,2.29394,11.30222,61.936256,BG
80,40106,6,30,18491,52,1500,616.36667,669.62848,0.000001,14.513452,0.53145,2.64296,15.412007,BG
8080,59873,6,29,2428,40,381,83.72414,75.32454,0.000004,25.408321,2.44492,5.40036,68.45772,BG
443,39010,6,32,14823,40,1480,463.21875,583.68933,0.000001,64.837174,2.18715,11.43955,67.801582,BG
443,49499,6,26,6263,40,1500,240.88462,428.51185,0.000006,119.895791,4.84161,23.48539,121.040194,BG
80,37336,6,16,1799,52,774,112.4375,179.48014,0.0076,29.759624,5.16803,8.56357,77.52052,BG
443,55258,6,54,21660,52,1400,401.11111,544.0567,0,272.621223,5.3364,37.07559,282.829198,BG
80,53726,6,9,1479,40,861,164.33333,258.68814,0.000543,64.834936,8.19316,21.40877,65.545318,BG
443,55859,6,825,690608,40,1500,837.10061,720.16843,0,114.74786,0.2447,4.58309,201.636352,BG
443,42000,6,73,29723,40,1500,407.16438,535.41012,0.000005,119.771768,3.25283,16.4798,234.20352,BG
443,35935,6,69,37852,40,1500,548.57971,645.12993,0.000002,119.708068,2.70414,16.01721,183.881629,BG
80,52732,6,9,2254,52,1392,250.44444,425.07597,0.007866,19.867397,2.55883,6.54229,20.470636,BG
443,35051,6,28,10323,40,1480,368.67857,469.03221,0.000002,3.551636,0.15224,0.66743,4.110575,BG
443,36410,6,38,9180,40,1480,241.57895,404.84959,0.000001,64.935439,1.8704,10.5143,69.204797,BG
443,36858,6,28,16190,40,1480,578.21429,646.20902,0.000001,64.933929,2.6873,12.22898,72.557221,BG
5222,57989,6,27,2441,40,453,90.40741,81.20539,0.000002,269.51661,10.52865,51.79866,273.744807,BG
443,39485,6,25,7496,52,1500,299.84,474.95942,0.000006,179.862,7.65659,35.90905,183.758187,BG
443,58900,6,19,4967,40,1500,261.42105,427.15057,0.000005,3.549918,0.25723,0.80484,4.630198,BG
80,50634,6,16,2747,40,1400,171.6875,332.8599,0.008323,64.935608,5.04408,16.19443,75.661266,BG
80,51201,6,16,1942,40,854,121.375,218.67867,0.058448,19.264078,2.71589,5.08167,40.738336,BG
80,42017,6,14,1878,40,385,134.14286,127.61597,0.000153,25.825526,2.42966,6.87105,31.585575,BG
443,42298,6,25,4365,40,1400,174.6,308.12504,0.000003,4.461096,0.33348,0.91544,8.003517,BG
80,41956,6,9,1627,40,1088,180.77778,325.36809,0.000477,64.834019,8.18302,21.41217,65.464144,BG
80,39702,6,13,1153,40,343,88.69231,88.82687,0.000009,0.10236,0.03736,0.03512,0.448279,BG
80,33173,6,69,55287,40,1500,801.26087,712.96839,0,19.123602,0.44972,2.3806,30.581232,BG
80,54984,6,11,1571,40,861,142.81818,238.41553,0.000587,64.83533,6.58347,19.41789,65.834749,BG
443,52648,6,19,4319,40,1492,227.31579,438.88903,0.000002,59.523243,3.50529,13.60011,63.095242,BG
443,42590,6,30,7393,40,1500,246.43333,424.80322,0.000003,119.691283,6.27335,24.063,181.92722,BG
5222,49322,6,28,3551,40,453,126.82143,138.27562,0.000004,253.495437,9.55409,47.84236,257.960449,BG
80,39909,6,10,1487,52,774,148.7,219.16754,0.005998,224.692376,27.24408,70.07932,245.196704,BG
443,43551,6,68,36581,40,1500,537.95588,647.18959,0,119.220613,2.70803,16.11862,181.438103,BG
443,59948,6,29,9633,40,1480,332.17241,475.3776,0.000001,64.842737,2.36245,12.02457,66.148649,BG
443,34050,6,90,50033,40,1500,555.92222,663.03595,0.000002,118.799641,2.06889,14.00322,184.130827,BG
80,33848,6,17,1851,52,774,108.88235,174.70105,0.005953,20.768154,3.7403,6.47751,59.84479,BG
443,33106,6,26,9376,40,1480,360.61538,490.67497,0.000001,64.839159,2.63744,12.69696,65.936019,BG
80,47188,6,16,1715,40,539,107.1875,138.98166,0.000003,39.82711,2.7158,9.91864,40.736925,BG
80,39274,6,10,1930,40,1339,193,385.5251,0.000478,64.838621,7.27747,20.35106,65.497219,BG
8080,35128,6,11,2399,52,1268,218.09091,354.95056,0.000691,59.683222,6.00389,17.89318,60.038886,BG
443,58620,6,42,9577,40,1500,228.02381,393.42934,0.000114,0.300232,0.13114,0.11758,5.376616,BG
8080,46523,6,26,1900,40,252,73.07692,54.95167,0.002968,24.895881,2.69951,5.54256,67.487865,BG
443,44135,6,24,5576,40,1500,232.33333,403.40061,0.000003,119.893004,5.24976,24.44207,120.744406,BG
443,57190,6,31,2360,40,332,76.12903,65.93728,0.000032,26.432058,2.39146,5.45342,71.743888,BG
443,43266,6,23,4909,40,1405,213.43478,388.09051,0.000007,119.974125,8.21312,27.37216,180.6887,BG
443,34966,6,30,8073,40,1500,269.1,462.09331,0.000063,119.932911,4.19901,21.87176,121.771313,BG
80,48398,6,3359,2904333,52,1500,864.64216,709.43864,0,50.324659,0.04384,0.87746,147.221849,BG
443,43559,6,23,4860,40,1405,211.30435,388.95103,0.000036,4.013418,0.32162,0.86735,7.07574,BG
443,42612,6,20,6444,40,1500,322.2,495.68776,0.00003,0.209727,0.05557,0.05812,1.055912,BG
80,49326,6,11,3453,40,1354,313.90909,500.78492,0.00062,71.765859,7.92625,21.32441,79.262528,BG
443,46878,6,21,5257,40,1500,250.33333,411.47485,0.000004,1.930318,0.1323,0.41475,2.645942,BG
80,60220,6,14,2893,40,1496,206.64286,412.18713,0.000005,119.902212,9.42601,31.89334,122.538086,BG
8080,58216,6,27,2112,40,252,78.22222,60.31727,0.000265,24.928068,2.59253,5.46057,67.405779,BG
443,42244,6,22,5505,52,1500,250.22727,410.09366,0.000001,0.799998,0.16272,0.22999,3.417179,BG
80,34503,6,17,1851,52,774,108.88235,174.70105,0.007599,20.544079,3.71002,6.43185,59.360246,BG
80,33139,6,48,28418,40,1500,592.04167,668.60679,0,30.048573,0.67773,4.33094,31.853241,BG
80,35476,6,16,5714,40,625,357.125,280.65724,0.000588,18.720482,2.51033,4.98515,37.654995,BG
